Country/Region;Population;Area;% Max;% Min;% Latest;% Last Day;Comments;2020-01-22;2020-01-23;2020-01-24;2020-01-25;2020-01-26;2020-01-27;2020-01-28;2020-01-29;2020-01-30;2020-01-31;2020-02-01;2020-02-02;2020-02-03;2020-02-04;2020-02-05;2020-02-06;2020-02-07;2020-02-08;2020-02-09;2020-02-10;2020-02-11;2020-02-12;2020-02-13;2020-02-14;2020-02-15;2020-02-16;2020-02-17;2020-02-18;2020-02-19;2020-02-20;2020-02-21;2020-02-22;2020-02-23;2020-02-24;2020-02-25;2020-02-26;2020-02-27;2020-02-28;2020-02-29;2020-03-01;2020-03-02;2020-03-03;2020-03-04;2020-03-05;2020-03-06;2020-03-07;2020-03-08;2020-03-09;2020-03-10;2020-03-11;2020-03-12;2020-03-13;2020-03-14;2020-03-15;2020-03-16;2020-03-17;2020-03-18;2020-03-19;2020-03-20;2020-03-21;2020-03-22;2020-03-23;2020-03-24;2020-03-25;2020-03-26;2020-03-27;2020-03-28;2020-03-29;2020-03-30;2020-03-31;2020-04-01;2020-04-02;2020-04-03;2020-04-04;2020-04-05;2020-04-06;2020-04-07;2020-04-08;2020-04-09;2020-04-10;2020-04-11;2020-04-12;2020-04-13;2020-04-14;2020-04-15;2020-04-16;2020-04-17;2020-04-18;2020-04-19;2020-04-20;2020-04-21;2020-04-22;2020-04-23;2020-04-24;2020-04-25;2020-04-26;2020-04-27;2020-04-28;2020-04-29;2020-04-30;2020-05-01;2020-05-02;2020-05-03;2020-05-04;2020-05-05;2020-05-06;2020-05-07;2020-05-08;2020-05-09;2020-05-10;2020-05-11;2020-05-12;2020-05-13;2020-05-14;2020-05-15;2020-05-16;2020-05-17;2020-05-18;2020-05-19;2020-05-20;2020-05-21;2020-05-22;2020-05-23;2020-05-24;2020-05-25;2020-05-26;2020-05-27;2020-05-28;2020-05-29;2020-05-30;2020-05-31;2020-06-01;2020-06-02;2020-06-03;2020-06-04;2020-06-05;2020-06-06;2020-06-07;2020-06-08;2020-06-09;2020-06-10;2020-06-11;2020-06-12;2020-06-13;2020-06-14;2020-06-15;2020-06-16;2020-06-17;2020-06-18;2020-06-19;2020-06-20;2020-06-21;2020-06-22;2020-06-23;2020-06-24;2020-06-25;2020-06-26;2020-06-27;2020-06-28;2020-06-29;2020-06-30;2020-07-01;2020-07-02;2020-07-03;2020-07-04;2020-07-05;2020-07-06;2020-07-07;2020-07-08;2020-07-09;2020-07-10;2020-07-11;2020-07-12;2020-07-13;2020-07-14;2020-07-15;2020-07-16;2020-07-17;2020-07-18;2020-07-19;2020-07-20;2020-07-21;2020-07-22;2020-07-23;2020-07-24;2020-07-25;2020-07-26;2020-07-27;2020-07-28;2020-07-29;2020-07-30;2020-07-31;2020-08-01;2020-08-02;2020-08-03;2020-08-04;2020-08-05;2020-08-06;2020-08-07;2020-08-08;2020-08-09;2020-08-10;2020-08-11;2020-08-12;2020-08-13;2020-08-14;2020-08-15;2020-08-16;2020-08-17;2020-08-18;2020-08-19;2020-08-20;2020-08-21;2020-08-22;2020-08-23;2020-08-24;2020-08-25;2020-08-26;2020-08-27;2020-08-28;2020-08-29;2020-08-30;2020-08-31;2020-09-01;2020-09-02;2020-09-03;2020-09-04;2020-09-05;2020-09-06;2020-09-07;2020-09-08;2020-09-09;2020-09-10;2020-09-11;2020-09-12;2020-09-13;2020-09-14;2020-09-15;2020-09-16;2020-09-17;2020-09-18;2020-09-19;2020-09-20;2020-09-21;2020-09-22;2020-09-23;2020-09-24;2020-09-25;2020-09-26;2020-09-27;2020-09-28;2020-09-29;2020-09-30;2020-10-01;2020-10-02;2020-10-03;2020-10-04;2020-10-05;2020-10-06;2020-10-07;2020-10-08;2020-10-09;2020-10-10;2020-10-11;2020-10-12;2020-10-13;2020-10-14;2020-10-15;2020-10-16;2020-10-17;2020-10-18;2020-10-19;2020-10-20;2020-10-21;2020-10-22;2020-10-23;2020-10-24;2020-10-25;2020-10-26;2020-10-27;2020-10-28;2020-10-29;2020-10-30;2020-10-31;2020-11-01;2020-11-02;2020-11-03;2020-11-04;2020-11-05;2020-11-06;2020-11-07;2020-11-08;2020-11-09;2020-11-10;2020-11-11;2020-11-12;2020-11-13;2020-11-14;2020-11-15;2020-11-16;2020-11-17;2020-11-18;2020-11-19;2020-11-20;2020-11-21;2020-11-22;2020-11-23;2020-11-24;2020-11-25;2020-11-26;2020-11-27;2020-11-28;2020-11-29;2020-11-30;2020-12-01;2020-12-02;2020-12-03;2020-12-04;2020-12-05;2020-12-06;2020-12-07;2020-12-08;2020-12-09;2020-12-10;2020-12-11;2020-12-12;2020-12-13;2020-12-14;2020-12-15;2020-12-16;2020-12-17;2020-12-18;2020-12-19;2020-12-20;2020-12-21;2020-12-22;2020-12-23;2020-12-24;2020-12-25;2020-12-26;2020-12-27;2020-12-28;2020-12-29;2020-12-30;2020-12-31;2021-01-01;2021-01-02;2021-01-03;2021-01-04;2021-01-05;2021-01-06;2021-01-07;2021-01-08;2021-01-09;2021-01-10;2021-01-11;2021-01-12;2021-01-13;2021-01-14;2021-01-15;2021-01-16;2021-01-17;2021-01-18;2021-01-19;2021-01-20;2021-01-21;2021-01-22;2021-01-23;2021-01-24;2021-01-25;2021-01-26;2021-01-27;2021-01-28;2021-01-29;2021-01-30;2021-01-31;2021-02-01;2021-02-02;2021-02-03;2021-02-04;2021-02-05;2021-02-06;2021-02-07;2021-02-08;2021-02-09;2021-02-10;2021-02-11;2021-02-12;2021-02-13;2021-02-14;2021-02-15;2021-02-16;2021-02-17;2021-02-18;2021-02-19;2021-02-20;2021-02-21;2021-02-22;2021-02-23;2021-02-24;2021-02-25;2021-02-26;2021-02-27;2021-02-28;2021-03-01;2021-03-02;2021-03-03;2021-03-04;2021-03-05;2021-03-06;2021-03-07;2021-03-08;2021-03-09;2021-03-10;2021-03-11;2021-03-12;2021-03-13;2021-03-14;2021-03-15;2021-03-16;2021-03-17;2021-03-18;2021-03-19;2021-03-20;2021-03-21;2021-03-22;2021-03-23;2021-03-24;2021-03-25;2021-03-26;2021-03-27;2021-03-28;2021-03-29;2021-03-30;2021-03-31;2021-04-01;2021-04-02;2021-04-03;2021-04-04;2021-04-05;2021-04-06;2021-04-07;2021-04-08;2021-04-09;2021-04-10;2021-04-11;2021-04-12;2021-04-13;2021-04-14;2021-04-15;2021-04-16;2021-04-17;2021-04-18;2021-04-19;2021-04-20;2021-04-21;2021-04-22;2021-04-23;2021-04-24;2021-04-25;2021-04-26;2021-04-27;2021-04-28;2021-04-29;2021-04-30;2021-05-01;2021-05-02;2021-05-03;2021-05-04;2021-05-05;2021-05-06;2021-05-07;2021-05-08;2021-05-09;2021-05-10;2021-05-11;2021-05-12;2021-05-13;2021-05-14;2021-05-15;2021-05-16;2021-05-17;2021-05-18;2021-05-19;2021-05-20;2021-05-21;2021-05-22;2021-05-23;2021-05-24;2021-05-25;2021-05-26;2021-05-27;2021-05-28;2021-05-29;2021-05-30
Australia;25499884;7682300;0.2680841496;0.000123483;0.0004046889;0.0002990431;;;;;;;;;;;;;;;;;;0.0392898776;0.0442698471;0.0431751412;0.029883572;0.0173978273;0.0056340257;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0514473818;0.1046267912;0.1618507285;0.2085501589;0.2178832856;0.214981075;0.1946086489;0.1669095451;0.1324444991;0.1203242718;0.1317708993;0.1633205486;0.1899534016;0.2093703495;0.2235013477;0.2303417188;0.2336011594;0.2299666105;0.2281658256;0.228417311;0.2189602653;0.2258913833;0.2500325685;0.2610767624;0.2680841496;0.2439924172;0.2061013111;0.1791636258;0.1612694342;0.1531063271;0.1351553234;0.1160648058;0.0948117512;0.0779410708;0.0630901734;0.0551683604;0.0470873351;0.0404242429;0.0322302507;0.0256583859;0.0211406008;0.0185426611;0.0174748986;0.0156037423;0.0130120161;0.0100477331;0.0076955286;0.0063638858;0.0059434293;0.0061147461;0.0063691739;0.0062059034;0.0057927579;0.0046725498;0.0032707206;0.0023902849;0.0019437169;0.0020643818;0.0021225975;0.002342812;0.0022883445;0.0021958932;0.0020677;0.002025652;0.0022430232;0.0025320704;0.0030408905;0.0033382097;0.0034504082;0.0031243732;0.0027389216;0.0022840718;0.0021086868;0.0020803508;0.0020280064;0.0021917743;0.0022220501;0.0023840345;0.0023082477;0.0021135491;0.0017891385;0.0014543085;0.0013576642;0.0012849633;0.0013420163;0.0013168443;0.0013151743;0.0012900983;0.0012530399;0.0014149848;0.0016229176;0.0018187405;0.0018974644;0.0018708503;0.0017744241;0.001724793;0.0015950304;0.0014311142;0.0012216649;0.0009897698;0.0008623027;0.0007696157;0.0007804078;0.0008255752;0.0008822241;0.001110229;0.0014059025;0.0017575362;0.0020969254;0.0023316942;0.00250775;0.0023663713;0.0025860873;0.0026805363;0.0028855468;0.0030921967;0.0032381312;0.0036495333;0.0036253969;0.0043627921;0.0052746764;0.0066589569;0.0082904599;0.0094045624;0.0100003891;0.0110153307;0.0130409982;0.0157370048;0.0181949904;0.0189493469;0.01891627;0.0194929869;0.0207012072;0.0230255856;0.0237935765;0.0239466413;0.0235867746;0.0237212741;0.0262259682;0.0276086031;0.0292739564;0.0285789233;0.0277858858;0.0279747251;0.0288098038;0.0303045897;0.0299505554;0.0291674563;0.0289104264;0.0291703485;0.0291382736;0.0298371939;0.0303273917;0.0312133072;0.0325231629;0.0318768066;0.0301749047;0.0285293097;0.0275785575;0.0274248779;0.0258996809;0.023749696;0.0213264501;0.0187070069;0.0175142692;0.0162926198;0.0156468968;0.0150068089;0.0143537443;0.0136242847;0.0123785166;0.0114869141;0.0104554628;0.0097033024;0.009173046;0.0086504267;0.0079941314;0.0073094598;0.0065133288;0.0059045559;0.0054908812;0.0051026296;0.0049287213;0.0045468859;0.0041238662;0.0038140971;0.0036517671;0.0036987479;0.0037242075;0.003635531;0.0032461054;0.002754004;0.0024371166;0.0023479584;0.0023613662;0.0022809698;0.0020873424;0.0018471476;0.0016582843;0.0016085121;0.001587257;0.0015660485;0.0014857841;0.0013530842;0.0011340088;0.0009309321;0.0008275574;0.0007741118;0.0007952588;0.0007545448;0.0007106469;0.0006360285;0.0005770031;0.000558202;0.0005331552;0.0005636417;0.0005756745;0.0005784796;0.0005381662;0.0005316674;0.0005405939;0.0005986142;0.0006412433;0.0006745284;0.0007078197;0.0007103756;0.0007496498;0.0007826646;0.0008278899;0.0008333913;0.0007565502;0.0006310238;0.000496557;0.0003927497;0.0004290469;0.0005078977;0.0006383312;0.0007140073;0.0007196139;0.0006887882;0.0006064137;0.0005697007;0.0005239322;0.0004964012;0.0004598593;0.000429417;0.0003748331;0.0003293534;0.0003141311;0.0003109993;0.0003471211;0.0003620959;0.0003649927;0.0003407541;0.0002893938;0.0002380791;0.0001837862;0.0001415788;0.000123483;0.0001927038;0.0003822418;0.0005896832;0.0007548685;0.0007545417;0.000636855;0.0004953179;0.0004049938;0.0004227995;0.0004316134;0.0004404462;0.0004252911;0.0003891762;0.0003770413;0.0003619488;0.0003558374;0.0003437593;0.0003376506;0.0003673962;0.0003911423;0.0004119023;0.0003968403;0.0003549331;0.0003368976;0.0003218712;0.0003277273;0.0003306145;0.0003334684;0.000339307;0.0003332461;0.0003301779;0.0003241082;0.0003388471;0.000395166;0.0005226834;0.0007182228;0.0009253008;0.0010668578;0.0010748931;0.0009791622;0.0008304047;0.0007321859;0.0006638082;0.0006603621;0.0006511043;0.000688878;0.0007531632;0.0007907782;0.000869515;0.0008863566;0.000917864;0.0008614509;0.0007817069;0.0006728672;0.0005992411;0.0005667363;0.0005576408;0.0005602832;0.0005541025;0.0005800154;0.0005709527;0.0005473934;0.0005092622;0.0004885938;0.0005057597;0.0005258763;0.0005053249;0.0004470313;0.0003655767;0.0003016277;0.0002580447;0.0002405766;0.0002289228;0.0002288698;0.0002288247;0.0002200819;0.0002200309;0.0002112993;0.0002170437;0.0002112113;0.0002053789;0.000214012;0.000213965;0.0002197027;0.0002052103;0.0001907189;0.0001704589;0.0001733092;0.0001992679;0.0002338705;0.00025981;0.000256865;0.0002308403;0.0001903954;0.0001672824;0.0001470654;0.0001470434;0.0001354926;0.0001383541;0.0001383349;0.0001498378;0.0001613442;0.000169958;0.0001929699;0.0002188398;0.0002475868;0.0002590472;0.0002618641;0.0002617858;0.0002789653;0.000319132;0.0003535291;0.0003562953;0.0003446929;0.0003359448;0.0003558985;0.000404536;0.0004502807;0.0004673053;0.0004298623;0.0003838431;0.0003378756;0.000334868;0.0003605017;0.0004118381;0.0004488646;0.000428683;0.0003913912;0.0003141269;0.000276898;0.000259688;0.0002738788;0.0003080311;0.0003193431;0.0003562924;0.0004017421;0.000441449;0.0004896687;0.0004894625;0.0004693214;0.0004150995;0.0003523989;0.0003153387;0.0002981756;0.0003037629;0.0003065169;0.0002865805;0.0002552909;0.0002580444;0.0002806405;0.0003599014;0.0004447599;0.000518187;0.0005632442;0.0005770898;0.0005739386;0.000579228;0.0006014786;0.0006321544;0.0007247822;0.0007806176;0.0008138708;0.0007599025;0.0007086419;0.0007360941;0.0008028189;0.0009117148;0.0009026621;0.0008010829;0.0006520961;0.0005341606;0.0004779415;0.0004637119;0.0004718754;0.0004772478;0.0004686664;0.0004461349;0.0004152831;0.0003677598;0.000328635;0.0002756244;0.0002365767;0.0002253872;0.0002169843;0.0002169385;0.0002141152;0.0002057299;0.0001917884;0.0001695219;0.0001556005;0.0001639032;0.0001916414;0.0002693446;0.0003581051;0.0004273659;0.000457739;0.0004409142;0.0004046889
Austria;9006398;82409;0.3785773151;0.0006936685;0.0007830303;0.0005883202;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3480020255;0.3677823999;0.362925333;0.3514703138;0.3368831201;0.3233858166;0.3529181496;0.3681336988;0.3785773151;0.364828499;0.321667842;0.2860084313;0.2538997412;0.2430144997;0.2244267971;0.2176338472;0.2148159729;0.2186972355;0.2076265133;0.1927786513;0.1668980861;0.1438759916;0.1265560998;0.1067545295;0.0913097462;0.075095961;0.0668682366;0.0575119434;0.0476314353;0.0375494107;0.0306439384;0.0261072324;0.0241177447;0.0236749709;0.024107891;0.0236054791;0.0218955907;0.0185806526;0.0151945664;0.0120807553;0.0103218259;0.0095240137;0.0089407817;0.0081847664;0.0067679628;0.0057669554;0.0048286599;0.0044291936;0.0043981301;0.0044948973;0.0047371607;0.0046934168;0.004733168;0.00445915;0.0041930328;0.00401761;0.0037137773;0.0035276584;0.0030427162;0.0025931085;0.0022164657;0.0021351219;0.0023115384;0.002608831;0.0027730251;0.0026442106;0.0026583074;0.0025295023;0.0028209321;0.0030228731;0.0034091937;0.0037001484;0.0036042592;0.003449431;0.0029588482;0.0026975019;0.0024595023;0.0025195412;0.0024530071;0.0022844296;0.0020569464;0.0018246637;0.0017707086;0.0017419301;0.00185475;0.0019265205;0.0018681513;0.0017448365;0.0014726882;0.0013155301;0.0013432799;0.0016039659;0.0018847233;0.0021436881;0.0021253475;0.0020020515;0.0018460754;0.0016455948;0.0016038387;0.0014638496;0.0014863532;0.0016104919;0.0017102784;0.0017708656;0.001821718;0.0018613028;0.0019736938;0.0020714392;0.0020825813;0.0020202318;0.0019151613;0.0019350418;0.0021511566;0.0024746704;0.0029628827;0.0032964691;0.0037023573;0.0038821045;0.0042545469;0.0047317539;0.0052663367;0.0056903275;0.0055327782;0.0052351695;0.0048006262;0.0046518045;0.0046930069;0.0048917454;0.0048210964;0.0045756592;0.0044966436;0.0046492404;0.0054082181;0.0061678621;0.0066899158;0.0065759848;0.0058333487;0.0051799216;0.0050244762;0.0053452315;0.0059658183;0.0063469882;0.0062604039;0.0060249759;0.0058591708;0.0059202774;0.006323389;0.0063804081;0.006227326;0.0056299126;0.0048701619;0.0044530026;0.004281416;0.0046543423;0.0049575577;0.0052241603;0.0050395453;0.0048986784;0.0050718985;0.0056108415;0.0069327786;0.0084229002;0.0097203548;0.0102640591;0.0102379658;0.0100373776;0.0103495616;0.0112039308;0.012222312;0.0124666532;0.0117681286;0.0106671103;0.0098821741;0.0099178095;0.0103065226;0.0111964821;0.0111635339;0.0109860058;0.0101687176;0.0095968776;0.0098905657;0.0104997389;0.0117728105;0.0119399245;0.0115161912;0.0111072112;0.0115096303;0.013569516;0.0159313816;0.0187463268;0.0200510637;0.0197655913;0.0190621179;0.0181611405;0.0187844055;0.0199942477;0.021528783;0.0218881224;0.0207191631;0.0191238144;0.0176151346;0.0170943064;0.0172189017;0.0177745749;0.0178410596;0.0170818514;0.0160622394;0.0152195542;0.0153435303;0.0158628483;0.017092377;0.0177870196;0.0179690368;0.0177642076;0.0175803611;0.0184540595;0.019526298;0.0211225124;0.0216313761;0.0211190034;0.0199742166;0.0192115285;0.0197994352;0.0207878987;0.0226054968;0.0238452966;0.0241438019;0.0239492997;0.0235683636;0.0246594622;0.0270000276;0.0314171827;0.0356135232;0.0378130881;0.0378072954;0.036494076;0.0368140772;0.0398072201;0.0450925425;0.0497746574;0.0509488783;0.04853279;0.0460304054;0.0456305001;0.0479632293;0.0518230621;0.0530304935;0.0513290276;0.0471040282;0.0432521716;0.0424740544;0.043920923;0.0461971796;0.0458801954;0.0416384801;0.035611127;0.0308206766;0.0288441187;0.0293228145;0.0300420002;0.0295252198;0.026908768;0.0234126622;0.020454251;0.0190351159;0.0190754566;0.0195148496;0.0192913855;0.0176288984;0.0153508462;0.0134801966;0.0124766122;0.0123929624;0.0126497193;0.0125778489;0.0117202951;0.0103637045;0.0092391139;0.0085964293;0.0085344891;0.0088488845;0.0090940229;0.0091410184;0.0088903642;0.0085678987;0.0082366925;0.0078535636;0.0075427211;0.0070215614;0.0063939821;0.0058027615;0.0054300138;0.0055937263;0.0058949207;0.0061330594;0.0059056215;0.0052956833;0.0047971244;0.0047416953;0.0053397425;0.0060461327;0.0063730768;0.0060943534;0.0054051561;0.004880585;0.0048570657;0.0053684201;0.005922906;0.006219509;0.0060886902;0.0056410252;0.0051000638;0.0046654428;0.0048600372;0.0051582739;0.0055658695;0.0054328836;0.0047945778;0.0041226668;0.0035841284;0.0036420918;0.0039035067;0.0042037136;0.0043126465;0.00408395;0.0036879367;0.0033945694;0.0032971932;0.0034403407;0.0035924813;0.0036010331;0.003443613;0.003222681;0.0031025166;0.0031143146;0.0032311556;0.0033578051;0.0033777055;0.0032534114;0.003073889;0.0029624444;0.0029931225;0.0031929173;0.0034112036;0.0035222692;0.0034333385;0.0032397704;0.0031601123;0.0032986976;0.0036082536;0.0039437553;0.004146897;0.0041037435;0.0039584362;0.0038185342;0.0039123271;0.0041759579;0.004548697;0.0048380806;0.0047918857;0.0045808982;0.004366371;0.004367574;0.0046273153;0.004982849;0.0052352504;0.005186851;0.0049793184;0.0048306339;0.0048944795;0.0052147968;0.0056424833;0.0059238689;0.0058043356;0.0054614039;0.0051771297;0.0052246693;0.0056615003;0.0061960383;0.0064790792;0.0063344752;0.0060219065;0.0058046213;0.0058097172;0.0060709708;0.0063507137;0.0064642698;0.0063343301;0.0060523041;0.0058963685;0.0058563631;0.0059655071;0.0060893225;0.0059625065;0.0056551024;0.0051291867;0.0047233153;0.00451699;0.0045635049;0.0048162673;0.0049182188;0.0048071445;0.0044647819;0.0042193083;0.0041766973;0.0042592416;0.0043334603;0.0042225908;0.0039651383;0.0036920388;0.0036106073;0.0036550788;0.0037834296;0.0038597053;0.0038204932;0.0036366173;0.0033427128;0.0031480816;0.0030973369;0.0032202838;0.0033137428;0.0032822576;0.0030209971;0.00266309;0.0024077892;0.0022557613;0.0022360355;0.0021914259;0.0021154368;0.001951351;0.0017480961;0.0016223358;0.0015409257;0.0015298804;0.0014946113;0.0014031952;0.0012433284;0.0010735428;0.0010059024;0.0009837248;0.0010277986;0.0010387265;0.0010125452;0.0009339613;0.0008190975;0.0007379432;0.0006936685;0.0007092258;0.000755665;0.0007830303
Belgium;11589623;30280;0.6306144328;0.0010445561;0.0020326278;0.0013559636;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.6306144328;0.4034059978;0.2574334297;0.2080362606;0.211551638;0.2429360975;0.2701211288;0.2681650214;0.2489000758;0.2244014916;0.2066520229;0.2042745905;0.2115636809;0.2230253963;0.2180729085;0.1981514467;0.1718372413;0.1618753933;0.1667571267;0.1869474095;0.2044769828;0.1985971848;0.1777504333;0.1428052538;0.1147550016;0.0965810103;0.0922963289;0.0917510144;0.0878228367;0.0800213075;0.0706113984;0.0648615598;0.0622991889;0.0617097976;0.0615442325;0.0574581435;0.0503669941;0.0457565609;0.0422184603;0.0431968108;0.04304602;0.0408194093;0.0383429369;0.0339107555;0.0323757493;0.0295720667;0.0276188851;0.0261276559;0.0253265756;0.0240021497;0.0209921373;0.0174099925;0.0143473506;0.01289398;0.0121092585;0.0113894343;0.0102408805;0.0089433341;0.0075450029;0.0070897179;0.0074681965;0.0087524338;0.0099634594;0.0103420237;0.0097408673;0.008201598;0.0068418468;0.0058973148;0.0055858937;0.0056952572;0.0057812772;0.0056558014;0.0051635943;0.0046606992;0.0043451055;0.0043613507;0.0045701774;0.0047793575;0.0046495362;0.0041511662;0.0036228856;0.0032802901;0.0031945797;0.003231321;0.0031488475;0.0028851509;0.0024622289;0.0020537579;0.0018156041;0.0017516723;0.0019678269;0.0022345433;0.0023336327;0.0022667316;0.0021263311;0.0020385549;0.002012053;0.001973361;0.0018553137;0.0016500247;0.0014610075;0.0013614905;0.0014146806;0.0015080891;0.0016083131;0.0016047352;0.0015180675;0.0014537611;0.0014446023;0.0015096887;0.0015772056;0.0016117784;0.0015697885;0.0014611871;0.001326984;0.0012557341;0.0013149469;0.0014635137;0.0017372216;0.0018616595;0.0017954229;0.0014939781;0.0011336934;0.0010445561;0.0011676147;0.001688138;0.0020001704;0.0020585553;0.0018142254;0.0018054527;0.002239433;0.0029236888;0.0035742667;0.0036971981;0.0034667339;0.0033125839;0.0034190179;0.0038548052;0.004547512;0.0051076673;0.0056923889;0.0056575291;0.0058883403;0.0063507069;0.0073745888;0.0087279045;0.0093200595;0.0092301891;0.0081306569;0.0071515603;0.0069229028;0.0075407872;0.0086508691;0.0095467927;0.0096241331;0.0089345474;0.0080082009;0.0073048463;0.007541205;0.0081588337;0.0087946306;0.0085734189;0.0073470787;0.0061473112;0.0055777705;0.0061471287;0.0071196643;0.007706662;0.0071970134;0.0061006444;0.0051438559;0.0047541983;0.0050392565;0.0056083883;0.0060284204;0.0058723131;0.0052316356;0.0045150365;0.0042600819;0.0046288334;0.0056005376;0.0064944366;0.0067345487;0.0063408766;0.0057410066;0.005679207;0.0063875991;0.0077086757;0.0090950494;0.0099101703;0.0097535024;0.0093957435;0.009984788;0.0116886648;0.0137100375;0.0151269442;0.0149993185;0.0144501077;0.0140553982;0.0146955713;0.0160843406;0.0169592204;0.0173353168;0.0163114658;0.0149800625;0.013535049;0.0135322396;0.0152814054;0.0184293174;0.0215037282;0.0226567326;0.0219372481;0.0204455348;0.0213330459;0.0249349068;0.0317176718;0.0373093948;0.0393013942;0.0388716659;0.0374045527;0.0395331882;0.0437182497;0.049049769;0.0519395343;0.0505204728;0.0474474151;0.0449631599;0.0461745349;0.0506077975;0.05649301;0.0600217774;0.0589080465;0.0542331133;0.0500173038;0.0492292626;0.0513090512;0.0533925235;0.0514534166;0.044293293;0.0340324109;0.0261690113;0.0221623229;0.0216735493;0.0217706202;0.0203641371;0.0170648642;0.0129545225;0.0108539357;0.0100069067;0.0102957089;0.010620434;0.0106702227;0.0098692368;0.0084799312;0.0074600971;0.0069034594;0.0068816743;0.0071140992;0.0068704797;0.0058941079;0.0046280773;0.0038647091;0.0037140651;0.0041138453;0.0047745786;0.0051776171;0.0049925816;0.0043494414;0.0037735227;0.0035304412;0.003762003;0.0041688074;0.0043322223;0.0039834169;0.0034579885;0.0031897215;0.0033009153;0.0035744338;0.0036883474;0.0039328571;0.0038677755;0.003997484;0.004177542;0.0043304097;0.0046087809;0.0046472884;0.0047379932;0.0042977521;0.003707021;0.0033829503;0.0034043703;0.0036923294;0.0037291875;0.0033999069;0.0026664552;0.0020351593;0.0019843432;0.0023421455;0.0029072494;0.0031016499;0.0028549663;0.0023103838;0.0018778648;0.001974643;0.0025133983;0.0031926447;0.0036170146;0.0035922468;0.0031695012;0.0027377254;0.0026060233;0.002855066;0.0032523776;0.0035338933;0.0035193106;0.0031389501;0.0026693718;0.0024712164;0.0025987359;0.0029993936;0.0034252447;0.0035882206;0.0033988664;0.0029971464;0.0027941832;0.0028734242;0.0032100062;0.0036046349;0.0037977188;0.0036330576;0.0032610813;0.0030222308;0.0029779202;0.0031859852;0.0034145769;0.0034648839;0.0031788795;0.00274213;0.0024881006;0.0024636891;0.0026672048;0.0028550778;0.0028696771;0.0025953744;0.0022717523;0.0021626145;0.0023013284;0.0027747046;0.003261583;0.0035787337;0.0034615442;0.0030928713;0.0028430796;0.0028460103;0.0031784811;0.0035299168;0.0036604313;0.0033598621;0.0029114129;0.0026302023;0.0026571218;0.0029749582;0.0033181135;0.0034737428;0.0032540591;0.0028924374;0.0027254525;0.0028702392;0.0033403901;0.0038920107;0.0042410167;0.0041252967;0.0038134805;0.0037085017;0.003975891;0.0046527637;0.0053095136;0.0057260635;0.0055315307;0.005038479;0.0047865898;0.0048745082;0.0055060972;0.0061345201;0.0064995062;0.0061557356;0.0054253275;0.0048866794;0.0047459932;0.0050579496;0.0054356976;0.0055406767;0.0050815171;0.0042606872;0.0035167207;0.003225377;0.0034755389;0.004112078;0.0045739881;0.0044865037;0.0040028281;0.0035840598;0.0035377358;0.0038197744;0.0041253972;0.0041858277;0.0038450105;0.0034282348;0.0032819795;0.0034625285;0.0038549648;0.0041741256;0.0041352037;0.0036947248;0.00315994;0.0028629613;0.0029078809;0.0031724167;0.0034590923;0.0034826886;0.0031456776;0.002715027;0.0025141661;0.0026255619;0.0030093544;0.003368292;0.0034549094;0.0031570215;0.002704104;0.0023976302;0.0023292503;0.0023959;0.0024324189;0.0023033403;0.0019890012;0.0017312761;0.0017359486;0.0020032936;0.0024100196;0.0027242603;0.0027651225;0.0024705769;0.0019581863;0.001568457;0.0014496624;0.0016067471;0.0018862193;0.0020326278
