Country/Region;Population;Area;Maximum;Per 100,000 inh.;% Confirmed;Blank 4;Comments;2020-01-22;2020-01-23;2020-01-24;2020-01-25;2020-01-26;2020-01-27;2020-01-28;2020-01-29;2020-01-30;2020-01-31;2020-02-01;2020-02-02;2020-02-03;2020-02-04;2020-02-05;2020-02-06;2020-02-07;2020-02-08;2020-02-09;2020-02-10;2020-02-11;2020-02-12;2020-02-13;2020-02-14;2020-02-15;2020-02-16;2020-02-17;2020-02-18;2020-02-19;2020-02-20;2020-02-21;2020-02-22;2020-02-23;2020-02-24;2020-02-25;2020-02-26;2020-02-27;2020-02-28;2020-02-29;2020-03-01;2020-03-02;2020-03-03;2020-03-04;2020-03-05;2020-03-06;2020-03-07;2020-03-08;2020-03-09;2020-03-10;2020-03-11;2020-03-12;2020-03-13;2020-03-14;2020-03-15;2020-03-16;2020-03-17;2020-03-18;2020-03-19;2020-03-20;2020-03-21;2020-03-22;2020-03-23;2020-03-24;2020-03-25;2020-03-26;2020-03-27;2020-03-28;2020-03-29;2020-03-30;2020-03-31;2020-04-01;2020-04-02;2020-04-03;2020-04-04;2020-04-05;2020-04-06;2020-04-07;2020-04-08;2020-04-09;2020-04-10;2020-04-11;2020-04-12;2020-04-13;2020-04-14;2020-04-15;2020-04-16;2020-04-17;2020-04-18;2020-04-19;2020-04-20;2020-04-21;2020-04-22;2020-04-23;2020-04-24;2020-04-25;2020-04-26;2020-04-27;2020-04-28;2020-04-29;2020-04-30;2020-05-01;2020-05-02;2020-05-03;2020-05-04;2020-05-05;2020-05-06;2020-05-07;2020-05-08;2020-05-09;2020-05-10;2020-05-11;2020-05-12;2020-05-13;2020-05-14;2020-05-15;2020-05-16;2020-05-17;2020-05-18;2020-05-19;2020-05-20;2020-05-21;2020-05-22;2020-05-23;2020-05-24;2020-05-25;2020-05-26;2020-05-27;2020-05-28;2020-05-29;2020-05-30;2020-05-31;2020-06-01;2020-06-02;2020-06-03;2020-06-04;2020-06-05;2020-06-06;2020-06-07;2020-06-08;2020-06-09;2020-06-10;2020-06-11;2020-06-12;2020-06-13;2020-06-14;2020-06-15;2020-06-16;2020-06-17;2020-06-18;2020-06-19;2020-06-20;2020-06-21;2020-06-22;2020-06-23;2020-06-24;2020-06-25;2020-06-26;2020-06-27;2020-06-28;2020-06-29;2020-06-30;2020-07-01;2020-07-02;2020-07-03;2020-07-04;2020-07-05;2020-07-06;2020-07-07;2020-07-08;2020-07-09;2020-07-10;2020-07-11;2020-07-12;2020-07-13;2020-07-14;2020-07-15;2020-07-16;2020-07-17;2020-07-18;2020-07-19;2020-07-20;2020-07-21;2020-07-22;2020-07-23;2020-07-24;2020-07-25;2020-07-26;2020-07-27;2020-07-28;2020-07-29;2020-07-30;2020-07-31;2020-08-01;2020-08-02;2020-08-03;2020-08-04;2020-08-05;2020-08-06;2020-08-07;2020-08-08;2020-08-09;2020-08-10;2020-08-11;2020-08-12;2020-08-13;2020-08-14;2020-08-15;2020-08-16;2020-08-17;2020-08-18;2020-08-19;2020-08-20;2020-08-21;2020-08-22;2020-08-23;2020-08-24;2020-08-25;2020-08-26;2020-08-27;2020-08-28;2020-08-29;2020-08-30;2020-08-31;2020-09-01;2020-09-02;2020-09-03;2020-09-04;2020-09-05;2020-09-06;2020-09-07;2020-09-08;2020-09-09;2020-09-10;2020-09-11;2020-09-12;2020-09-13;2020-09-14;2020-09-15;2020-09-16;2020-09-17;2020-09-18;2020-09-19;2020-09-20;2020-09-21;2020-09-22;2020-09-23;2020-09-24;2020-09-25;2020-09-26;2020-09-27;2020-09-28;2020-09-29;2020-09-30;2020-10-01;2020-10-02;2020-10-03;2020-10-04;2020-10-05;2020-10-06;2020-10-07;2020-10-08;2020-10-09;2020-10-10;2020-10-11;2020-10-12;2020-10-13;2020-10-14;2020-10-15;2020-10-16;2020-10-17;2020-10-18;2020-10-19;2020-10-20;2020-10-21;2020-10-22;2020-10-23;2020-10-24;2020-10-25;2020-10-26;2020-10-27;2020-10-28;2020-10-29;2020-10-30;2020-10-31;2020-11-01;2020-11-02;2020-11-03;2020-11-04;2020-11-05;2020-11-06;2020-11-07;2020-11-08;2020-11-09;2020-11-10;2020-11-11;2020-11-12;2020-11-13;2020-11-14;2020-11-15;2020-11-16;2020-11-17;2020-11-18;2020-11-19;2020-11-20;2020-11-21;2020-11-22;2020-11-23;2020-11-24;2020-11-25;2020-11-26;2020-11-27;2020-11-28;2020-11-29;2020-11-30;2020-12-01;2020-12-02;2020-12-03;2020-12-04;2020-12-05;2020-12-06;2020-12-07;2020-12-08;2020-12-09;2020-12-10;2020-12-11;2020-12-12;2020-12-13;2020-12-14;2020-12-15;2020-12-16;2020-12-17;2020-12-18;2020-12-19;2020-12-20;2020-12-21;2020-12-22;2020-12-23;2020-12-24;2020-12-25;2020-12-26;2020-12-27;2020-12-28;2020-12-29;2020-12-30;2020-12-31;2021-01-01;2021-01-02;2021-01-03;2021-01-04;2021-01-05;2021-01-06;2021-01-07;2021-01-08;2021-01-09;2021-01-10;2021-01-11;2021-01-12;2021-01-13;2021-01-14;2021-01-15;2021-01-16;2021-01-17;2021-01-18;2021-01-19;2021-01-20;2021-01-21;2021-01-22;2021-01-23;2021-01-24;2021-01-25;2021-01-26;2021-01-27;2021-01-28;2021-01-29;2021-01-30;2021-01-31;2021-02-01;2021-02-02;2021-02-03;2021-02-04;2021-02-05;2021-02-06;2021-02-07;2021-02-08;2021-02-09;2021-02-10;2021-02-11;2021-02-12;2021-02-13;2021-02-14;2021-02-15;2021-02-16;2021-02-17;2021-02-18;2021-02-19;2021-02-20;2021-02-21;2021-02-22;2021-02-23;2021-02-24;2021-02-25;2021-02-26;2021-02-27;2021-02-28;2021-03-01;2021-03-02;2021-03-03;2021-03-04;2021-03-05;2021-03-06;2021-03-07;2021-03-08;2021-03-09;2021-03-10;2021-03-11;2021-03-12;2021-03-13;2021-03-14;2021-03-15;2021-03-16;2021-03-17;2021-03-18;2021-03-19;2021-03-20;2021-03-21;2021-03-22;2021-03-23;2021-03-24;2021-03-25;2021-03-26;2021-03-27;2021-03-28;2021-03-29;2021-03-30;2021-03-31;2021-04-01;2021-04-02;2021-04-03;2021-04-04;2021-04-05;2021-04-06;2021-04-07;2021-04-08;2021-04-09;2021-04-10;2021-04-11;2021-04-12;2021-04-13;2021-04-14;2021-04-15;2021-04-16;2021-04-17;2021-04-18;2021-04-19;2021-04-20;2021-04-21;2021-04-22;2021-04-23;2021-04-24;2021-04-25;2021-04-26;2021-04-27;2021-04-28;2021-04-29;2021-04-30;2021-05-01;2021-05-02;2021-05-03;2021-05-04;2021-05-05;2021-05-06;2021-05-07;2021-05-08;2021-05-09;2021-05-10;2021-05-11;2021-05-12;2021-05-13;2021-05-14;2021-05-15;2021-05-16;2021-05-17;2021-05-18;2021-05-19;2021-05-20;2021-05-21;2021-05-22;2021-05-23;2021-05-24;2021-05-25;2021-05-26;2021-05-27;2021-05-28;2021-05-29;2021-05-30
Australia;25499884;7682300;29068;113.9926754177;0.9655538947;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;5;5;6;9;9;12;12;12;13;13;14;15;15;15;15;15;15;15;15;15;14;14;14;13;13;13;13;12;12;12;12;12;12;22;24;27;34;46;49;53;56;69;84;99;120;151;187;236;281;360;434;548;657;763;1041;1514;1642;1999;2314;2759;3089;3583;3924;4300;4497;4799;5051;5264;5483;5618;5727;5823;5937;6033;6136;6223;6232;6265;6326;6349;6369;6428;6474;6515;6527;6548;6555;6565;6580;6596;6616;6623;6646;6654;6668;6679;6700;6723;6747;6775;6793;6812;6816;6837;6846;6867;6877;6886;6916;6932;6941;6951;6965;6969;6978;6992;6996;7011;7017;7023;7036;7046;7061;7080;7088;7098;7117;7125;7136;7143;7148;7155;7161;7163;7170;7181;7185;7190;7215;7230;7242;7265;7286;7304;7305;7355;7368;7386;7415;7451;7488;7494;7578;7655;7724;7809;7888;7950;8142;8321;8460;8629;8758;8923;9235;9408;9642;9819;10084;10311;10621;11037;11240;11594;11848;12196;12647;13047;13329;13672;14108;14622;14972;15230;15937;16528;16901;17499;17897;18292;18995;19427;19800;20213;20582;20880;21188;21578;21786;22159;22435;22676;22906;23116;23326;23558;23670;23854;24058;24153;24283;24423;24534;24651;24744;24860;24930;24999;25099;25217;25299;25363;25429;25470;25519;25606;25663;25695;25737;25779;25817;25857;25892;25925;25971;25992;26004;26017;26047;26075;26083;26102;26118;26142;26145;26156;26174;26192;26205;26216;26230;26243;26268;26276;26300;26320;26338;26357;26378;26403;26430;26450;26464;26471;26483;26492;26498;26536;26551;26569;26588;26606;26618;26632;26646;26658;26672;26677;26687;26693;26702;26714;26722;26736;26744;26750;26757;26761;26763;26767;26768;26774;26803;26841;26850;26869;26877;26884;26898;26913;26926;26935;26945;26957;26965;26978;26984;26993;27003;27014;27030;27040;27047;27056;27063;27078;27084;27091;27102;27116;27121;27128;27139;27151;27163;27184;27217;27259;27289;27310;27328;27353;27365;27388;27399;27428;27440;27472;27496;27516;27551;27575;27595;27608;27627;27637;27662;27673;27686;27705;27725;27741;27751;27760;27780;27799;27812;27822;27831;27840;27846;27851;27857;27868;27871;27877;27885;27890;27897;27902;27909;27914;27920;27929;27932;27938;27941;27947;27950;27961;27969;27977;27982;27988;27990;27995;28001;28002;28008;28010;28016;28020;28027;28029;28037;28047;28055;28060;28068;28076;28086;28097;28111;28119;28124;28136;28151;28164;28180;28192;28202;28207;28220;28227;28244;28256;28273;28282;28286;28296;28301;28311;28320;28329;28342;28349;28366;28386;28394;28412;28423;28431;28438;28447;28455;28469;28475;28480;28486;28495;28509;28519;28540;28559;28574;28589;28609;28623;28646;28666;28684;28728;28743;28753;28770;28807;28840;28863;28888;28901;28914;28928;28940;28955;28974;28983;28996;29012;29021;29028;29036;29045;29047;29054;29065;29068
Austria;9006398;82409;626501;6956.1771531749;0.9719432318;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;8;13;15;18;25;35;49;71;88;110;154;216;253;446;587;774;910;1204;1500;1855;2220;2628;3378;4254;5040;5315;6614;7338;7934;8438;9250;9796;10318;10719;11093;11338;11599;11827;12148;12432;12722;13025;13270;13403;13492;13657;13756;13892;14006;14075;14151;14195;14267;14317;14393;14457;14533;14607;14654;14734;14778;14826;14903;14929;14967;14990;15018;15051;15118;15139;15194;15231;15241;15318;15352;15390;15441;15533;15573;15600;15652;15683;15733;15764;15814;15831;15866;15884;15918;15954;15980;16008;16053;16055;16078;16084;16117;16154;16209;16212;16276;16286;16309;16336;16365;16378;16407;16432;16484;16498;16518;16565;16617;16635;16674;16701;16742;16770;16815;16872;16946;17014;17057;17163;17230;17339;17454;17569;17654;17709;17801;17903;17997;18071;18184;18235;18306;18438;18552;18721;18855;18936;19024;19108;19210;19379;19494;19617;19750;19835;19953;20126;20230;20403;20484;20575;20656;20752;20836;20966;21107;21187;21300;21373;21512;21706;21861;22142;22445;22636;22800;23095;23349;23696;24027;24326;24517;24749;24959;25285;25613;25840;26231;26410;26681;26884;27211;27611;27966;28322;28505;28794;29310;29806;30464;31041;31909;32370;32751;33509;34274;35051;35858;36665;37282;37840;38481;39154;39978;40658;41362;42022;42577;43180;43941;44809;45492;46543;47253;47992;48905;49923;51116;52234;53458;54340;55306;56321;57645;59168;60305;62025;63676;64768;66259;68182;70576;73075;76652;79400;81813;84603;87932;92341;97915;103179;108052;112129;116253;123045;130399;136755;144892;150765;156287;162289;169713;178869;188342;195273;200851;205429;211272;218242;225145;231700;238205;243348;246436;250708;256456;261875;266703;271246;275235;277926;280841;284697;288448;292118;295480;298079;300258;302530;305348;307943;310798;313979;316582;319120;321620;324194;326606;328652;330934;332530;334016;335769;337832;340636;342414;343797;345169;346737;348533;351034;353894;355924;357249;358686;360288;362522;364953;367442;369463;371682;373304;374807;376318;378186;381653;383130;384808;386057;387161;388578;390194;391862;393913;395518;396702;397691;399069;400667;402092;403560;405013;406187;407301;408503;409993;411489;412841;414154;415453;416499;417659;419092;420646;422355;423765;424926;426138;427534;429249;431189;432990;434842;436661;437912;439614;441600;443969;446029;448461;450567;451957;453844;456366;458664;461290;463819;465996;467891;470270;472768;475738;478842;481834;484312;486189;488581;491885;495213;498699;502006;504704;507083;510463;513723;516807;520664;524124;526778;529835;532794;536450;539779;542886;546142;548857;551050;552948;556011;558888;561561;564685;566920;568852;571137;574053;576704;579094;581114;583178;585280;587275;589778;592161;594472;596580;598597;600153;601757;604082;606295;608415;610015;611636;612721;614096;615731;616957;618283;619509;620530;621349;622215;623394;624320;625192;625832;626501
Belgium;11589623;30280;1006983;8688.6605371029;0.9489097248;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-2;-2;-2;-3;-2;3;3;9;29;72;102;125;151;145;136;217;270;336;455;545;538;658;784;1114;1532;1954;2111;2234;2697;3712;4265;5788;7236;7996;8618;9524;10491;11607;12978;14008;14986;16196;17141;18493;19988;21101;22553;23382;23788;26072;27215;28435;29418;30652;32059;32940;33550;34382;35772;36744;37478;37980;38573;39016;39616;40073;40512;40854;41187;41401;41631;42234;42799;43359;43801;44137;44445;44617;44900;45214;45536;45813;46073;46286;46461;46687;46945;47230;47497;47736;47836;47963;48213;48415;48536;48726;48856;48952;49010;49084;49212;49376;49524;49641;49724;49847;49985;50088;50186;50292;50358;50408;50490;50587;50711;50779;50864;50949;51035;51122;51229;51325;51427;51511;51576;51640;51721;51803;51927;52036;52213;52253;52284;52315;52398;52540;52648;52885;52922;52948;53036;53398;53658;53861;54052;54244;54406;54768;54986;55333;55857;56154;56549;56777;57435;58090;58827;59467;59910;60370;60689;61189;62040;62799;63413;64160;64624;65012;65651;66195;67116;67872;68326;68537;68900;69482;70181;70896;71470;71938;72094;72449;73032;73502;73953;74600;75043;75237;75488;75912;76545;77175;77825;78367;78769;79141;79691;80568;81537;82477;83454;84305;84794;85932;87953;89612;90704;92231;93314;95134;96779;98642;100825;102628;103988;105142;106871;108174;110732;113875;117231;119822;121760;123802;127329;133008;138323;146194;151448;154981;162202;170341;180651;190699;201490;210516;218622;228033;241055;257612;274992;292502;307976;320502;333728;354579;378367;398208;414926;426597;432739;437702;453188;464145;472692;478646;485171;487427;491537;499314;504174;508673;514819;519392;521226;523819;528876;533231;536538;539650;541459;542516;544296;547364;549840;553087;556656;558648;559291;561034;563974;566486;568984;571397;573130;573918;575751;578704;581359;582689;584001;588937;589977;592061;595617;598676;601458;604116;606229;607161;609282;612438;614968;617254;617992;618799;619612;621217;623992;626202;627937;628773;629576;630415;632181;635160;638035;640028;641968;643484;644409;646443;649316;651904;654071;656143;657747;658647;660077;663040;665567;667976;670502;672277;673435;675170;678150;680886;683521;686203;688491;689715;691521;694602;697026;699573;701983;703707;704560;706378;708963;711094;713186;715063;716554;717382;719064;721713;724106;727524;730139;732212;733302;735369;738462;741515;744257;746993;749070;749749;751772;755008;757627;760360;763130;765184;766280;768408;771819;775292;778871;782451;785386;786940;790060;795126;799756;804858;809344;813837;816036;819528;825789;831260;837341;842635;847284;849433;853276;858850;864284;868904;873756;877249;879182;880839;884345;889148;893963;898497;901452;903164;906499;911176;915124;918983;922742;925705;927304;930689;935763;940082;943624;947530;949867;951505;954425;958329;961977;965565;968748;970853;972173;974878;978978;982470;986178;989528;991767;993023;995459;998694;1001571;1003194;1005150;1006983
Brazil;212559417;8358140;15165312;7134.6225041632;0.9182683505;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;2;1;1;-2;2;-2;-5;-9;-15;-21;-25;59;46;26;41;120;132;297;434;576;1060;1360;1561;1735;2035;2360;2780;3033;3251;4185;5100;6120;6915;8006;8668;9574;11293;13264;14761;15934;16670;17906;18827;20179;22807;24419;27270;29897;31603;33376;35141;37169;40846;44026;48668;51977;55793;60774;66445;73188;77240;81438;85708;91767;97472;107752;115726;125846;134048;140033;146121;153702;164539;176411;192413;204677;211766;225431;240686;259031;276066;295864;311468;326756;337764;352816;372141;397319;423338;455720;471517;482488;510142;537506;567193;596817;622870;641167;656141;686858;718586;747857;772849;793444;810002;829957;863595;894745;916258;969739;1003314;1018474;1040983;1079165;1120667;1158930;1204576;1242198;1272043;1295362;1327908;1373387;1420170;1461230;1498232;1523567;1543164;1587102;1630389;1671697;1715589;1753401;1777677;1797349;1838285;1876614;1920888;1953853;1981297;2004285;2023981;2063835;2130258;2188982;2243794;2294036;2318042;2340623;2380165;2448064;2504639;2555962;2600645;2625825;2641782;2692033;2747973;2799908;2849084;2898162;2920678;2942161;2993050;3047120;3106227;3156016;3196834;3219369;3238189;3284758;3332872;3377361;3406828;3456159;3479133;3495901;3542531;3588617;3631869;3674407;3714943;3730686;3776266;3817812;3863759;3906703;3956008;3986468;4000626;4010522;4023968;4058932;4098638;4141627;4174281;4188714;4203552;4239342;4275131;4310706;4349849;4382253;4398277;4411365;4443870;4476305;4508745;4539974;4567793;4581821;4594775;4626524;4659188;4694632;4723749;4753158;4761363;4773059;4814304;4845291;4872544;4899417;4925734;4937845;4946011;4955682;4982407;5010417;5040823;5064478;5077471;5090474;5113458;5137666;5162069;5191641;5218366;5231731;5247226;5276839;5304902;5330095;5351921;5369947;5379907;5388192;5399350;5422570;5442542;5462568;5484572;5494932;5505547;5528890;5576891;5610122;5638678;5676398;5690260;5703344;5737941;5771334;5806497;5844200;5876158;5894460;5910291;5940549;5987611;6024455;6057913;6109149;6133338;6154043;6203988;6252915;6302257;6348318;6390821;6416776;6436620;6486740;6539232;6591817;6645739;6689332;6710813;6735575;6777353;6846733;6915485;6967567;7017430;7042582;7067058;7121089;7166543;7223447;7247100;7263175;7281185;7301253;7358861;7413236;7468878;7492332;7507109;7523899;7543453;7598909;7660999;7747526;7798465;7859553;7888753;7913948;7976759;8036375;8102747;8170826;8231114;8263595;8286671;8347555;8410686;8468573;8523886;8585470;8613043;8638866;8699836;8762026;8822486;8881024;8938443;8965486;8989549;9042478;9097330;9152836;9202428;9239926;9278136;9314960;9351036;9409210;9462411;9512620;9555533;9579571;9610990;9664620;9719476;9769656;9821438;9874823;9902763;9928762;9989505;10053807;10117572;10180525;10240130;10273030;10307715;10364799;10433855;10506233;10578913;10646084;10725302;10756240;10823753;10901620;10974255;11056268;11129008;11171164;11205743;11285889;11372323;11455536;11543184;11620266;11666800;11714774;11793072;11879235;11975144;12055696;12139028;12181551;12218998;12299684;12386863;12474400;12541333;12581919;12611621;12638919;12722577;12811730;12896355;12986758;13055514;13091226;13125872;13204972;13275322;13345495;13428674;13493654;13535432;13565073;13631488;13708396;13751024;13817964;13886899;13918447;13946194;14016023;14093255;14160261;14226383;14291260;14319159;14342992;14417838;14488492;14559469;14636140;14697671;14735722;14760132;14830674;14904968;14977315;15060480;15125477;15165312
Canada;37742154;9093510;1310309;3471.7387884115;0.9451447606;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;4;4;4;4;4;5;5;7;7;7;7;7;7;7;7;7;7;8;8;8;8;9;9;9;9;10;10;12;13;19;23;23;24;22;26;34;35;42;48;46;66;60;127;116;156;290;326;482;576;666;917;1034;1568;2209;2603;3271;3815;4590;5185;6173;7166;8045;9566;10593;10991;13611;14272;15388;16462;17804;19029;20099;20925;22121;23279;24209;26630;28433;29827;30964;32747;34321;36423;37912;39379;40667;42211;43660;45043;46655;48126;49891;51355;53843;55204;56387;57744;59155;60530;61680;62765;63844;64907;65962;67064;68162;69349;70426;71459;72485;73513;74616;75781;76923;77837;78806;79743;80607;81563;82467;83211;83990;84791;85439;86099;86714;87367;87866;88552;89133;89571;90020;90436;90865;91304;91655;91995;92307;92701;93071;93501;93941;94255;94582;94924;95232;95598;95750;95996;96306;96935;97197;97374;97717;98026;98246;98451;98868;99069;99376;99690;100014;100176;100370;100993;101349;101687;102125;102534;102846;103136;103903;104430;104741;105343;106055;106406;106722;107397;107791;108272;108586;109186;109422;109662;109865;110541;110909;111260;111762;112006;112221;112899;113230;113539;114012;114424;114641;114819;115025;115887;116209;116420;117113;117353;117608;118382;118684;119157;119605;120110;120406;120652;121669;122165;122679;123260;123862;124225;124602;124995;126448;126818;127631;128344;128826;129297;130738;131527;132461;133472;134548;135081;136180;137984;139238;140303;141433;143049;144076;145720;147499;149239;151330;153134;155226;156524;158641;161493;163847;165434;167753;170621;172741;174346;175283;179369;181906;184170;186691;186791;190491;193766;195946;198592;201133;203973;205458;208233;212271;214934;217534;220478;223988;226300;228571;232026;236696;239374;242088;247414;251694;255582;260374;264719;268645;274037;278721;283083;287310;293234;297618;302030;306734;311618;316501;321161;327835;333020;337862;343423;349249;354826;360125;367880;373259;379595;385703;392009;398259;404474;412091;418136;424390;430926;437577;443476;449272;457492;463536;469926;476820;483476;489827;495742;503078;509196;515967;522486;524093;527069;537079;543419;551448;559727;566723;567544;571957;587970;597903;605002;612899;620987;630043;638331;645487;653686;659680;666726;673982;680713;686939;693140;699456;704387;709969;715955;721661;726662;731281;736828;740785;745012;749736;754484;758524;762434;766899;769750;772973;776885;780949;784163;787326;791084;793726;796945;800064;802696;806447;808622;810361;814551;817050;820438;823490;826118;828503;831919;835101;838018;841128;844270;846921;849239;852904;855542;858292;861238;864177;866916;869543;873552;876460;879495;882568;886045;889054;891740;895535;898371;901710;905285;909504;912894;915997;920837;924357;928278;933346;938331;942612;946771;952991;956710;965380;971067;974677;981724;985197;993481;1004156;1011481;1019668;1028690;1036140;1043814;1054471;1061857;1070789;1080343;1089617;1096917;1105102;1115257;1122417;1130616;1139629;1148174;1155511;1162414;1171167;1177979;1186163;1195306;1203510;1210028;1215974;1226847;1233450;1241199;1249113;1256698;1262752;1268419;1277258;1282594;1289117;1294813;1301565;1306029;1310309
China;1439323776;9388211;97900;6.8018052389;0.9506054162;;;-17;-18;-26;-42;-56;-82;-131;-133;-171;-213;-259;-361;-425;-491;-15;10;202;601;1170;1865;4397;4970;6772;8281;10228;14864;17852;21704;25324;28349;31769;34371;37384;39759;41721;42042;57149;63568;65576;67641;69520;71264;71636;72062;72506;73929;73922;74118;74615;75005;75428;75748;76163;76729;76919;77031;77145;77288;77437;77511;77549;77582;77606;77636;77641;77649;77678;77699;77725;77749;77786;77834;77924;77975;78102;78163;78255;78324;78443;78557;78656;78778;78853;78933;79015;78441;77875;77907;77966;78029;78082;78172;78246;78304;78377;78497;78576;78669;78719;78766;79123;79150;79168;79180;79216;79230;79246;79261;79271;79274;79280;79302;79306;79318;79321;79324;79326;79328;79330;79332;79337;79338;79352;79372;79373;79380;79386;79391;79400;79406;79416;79425;79430;79433;79438;79442;79445;79456;79463;79464;79467;79476;79484;79489;79507;79515;79522;79527;79532;79538;79547;79552;79555;79558;79568;79575;79587;79645;79694;79737;79781;79817;79853;79883;79912;79930;79982;80011;80031;80059;80083;80101;80115;80138;80143;80172;80185;80193;80211;80224;80242;80269;80301;80343;80382;80419;80463;80516;80569;80588;80668;80741;80751;80834;80950;81032;81229;81365;81521;81697;81884;82094;82297;82516;82789;82954;83124;83281;83395;83501;83622;83751;83870;83961;84082;84194;84246;84332;84429;84496;84558;84653;84718;84770;84800;84839;84887;84925;84965;84986;85019;85051;85080;85102;85129;85160;85179;85197;85217;85249;85271;85288;85321;85340;85349;85362;85388;85406;85429;85458;85480;85496;85514;85555;85572;85595;85630;85642;85660;85670;85685;85702;85717;85744;85766;85789;85806;85827;85844;85864;85889;85912;85927;85947;85988;86011;86038;86072;86090;86118;86129;86165;86185;86215;86232;86266;86282;86304;86332;86367;86387;86409;86433;86480;86529;86557;86597;86624;86655;86710;86736;86767;86809;86848;86879;86922;86950;86976;87009;87040;87064;87085;87107;87128;87141;87162;87190;87231;87291;87369;87464;87548;87654;87740;87837;87932;88063;88148;88236;88355;88462;88585;88703;88813;88905;89016;89131;89256;89354;89446;89557;89652;89760;89845;89952;90038;90169;90264;90363;90440;90510;90594;90671;90750;90840;90927;91003;91080;91167;91226;91289;91362;91448;91510;91597;91681;91759;91886;92020;92113;92286;92464;92635;92802;92960;93122;93346;93503;93723;93964;94064;94224;94424;94578;94717;94830;94919;95020;95139;95233;95297;95346;95393;95435;95485;95515;95555;95601;95641;95660;95693;95724;95743;95764;95788;95803;95829;95847;95867;95889;95920;95945;95969;95993;96012;96046;96085;96126;96151;96174;96197;96215;96236;96257;96292;96309;96335;96354;96384;96451;96508;96537;96580;96601;96618;96639;96656;96676;96691;96718;96739;96760;96780;96803;96820;96832;96848;96866;96887;96909;96954;96976;97016;97056;97075;97108;97139;97166;97181;97210;97232;97257;97272;97289;97321;97355;97396;97418;97447;97454;97487;97505;97521;97538;97553;97573;97600;97628;97648;97671;97684;97703;97714;97725;97740;97750;97767;97779;97797;97814;97825;97835;97850;97871;97900
