Country/Region;Population;Maximum;Per 100,000 inh.;CDGR per day;Comments;Day 1;Day 2;Day 3;Day 4;Day 5;Day 6;Day 7;Day 8;Day 9;Day 10;Day 11;Day 12;Day 13;Day 14;Day 15;Day 16;Day 17;Day 18;Day 19;Day 20;Day 21;Day 22;Day 23;Day 24;Day 25;Day 26;Day 27;Day 28;Day 29;Day 30;Day 31;Day 32;Day 33;Day 34;Day 35;Day 36;Day 37;Day 38;Day 39;Day 40;Day 41;Day 42;Day 43;Day 44;Day 45;Day 46;Day 47;Day 48;Day 49;Day 50;Day 51;Day 52;Day 53;Day 54;Day 55;Day 56;Day 57;Day 58;Day 59;Day 60;Day 61;Day 62
Doubling every 2 days;;;;0.4142135624;;50;70.71067812;100.0000000038;141.4213562454;200.0000000152;282.8427125015;400.0000000456;565.6854250245;800.0000001217;1131.3708500921;1600.0000003043;2262.7417002703;3200.0000007303;4525.4834007128;6400.0000017041;9050.96680177;12800.0000038953;18101.9336042288;25600.0000087647;36203.8672098352;51200.0000194776;72407.7344224255;102400.0000428515
Doubling every 5 days;;;;0.148698355;;50;57.43491775;65.975395539;75.7858283261;87.0550563305;100.0000000013;114.8698355015;131.9507910797;151.5716566542;174.1101126633;200.0000000052;229.739671006;263.9015821628;303.1433133123;348.2202253311;400.0000000156;459.4793420179;527.8031643324;606.2866266324;696.4404506711;800.0000000414;918.9586840476;1055.6063286784;1212.5732532805;1392.8809013603;1600.0000001035;1837.9173681189;2111.2126573841;2425.1465065923;2785.7618027566;3200.0000002483;3675.8347362852;4222.4253148227;4850.2930132472;5571.5236055851;6400.0000005793;7351.6694726654;8444.8506297545;9700.5860266197;11143.047211314;12800.0000013237;14703.3389455205;16889.7012597268;19401.1720534896;22286.0944229155;25600.0000029777;29406.6778914205;33779.4025198896;38802.34410748;44572.1888464062;51200.0000066162;58813.3557836;67558.8050406511;77604.6882159616;89144.377693963;102400.000014554
Doubling every 10 days;;;;0.0717734625;;50;53.588673125;57.434917746;61.557220661;65.9753955297;70.7106781067;75.7858283101;81.2252396163;87.055056306;93.3032991252;99.9999999661;107.1773462137;114.869835453;123.1144412803;131.9507910147;141.4213561654;151.5716565688;162.4504791776;174.110112553;186.6065981872;199.9999998644;214.3546923547;229.7396708281;246.228882477;263.9015819399;282.842712235;303.143313035;324.9009582452;348.220224988;373.2131962479;399.9999995933;428.7093845641;459.4793415005;492.4577647872;527.803163701;565.6854242783;606.2866258645;649.8019162702;696.44044974;746.4263922429;799.9999989156;857.4187688378;918.9586826898;984.9155292409;1055.6063270445;1131.3708481734;1212.5732513184;1299.6038321004;1392.8808990085;1492.8527839805;1599.9999972895;1714.837537095;1837.9173647573;1969.8310578148;2111.2126533742;2262.7416955807;2425.1465018156;2599.2076633207;2785.7617970738;2985.70556695;3199.9999934955;3429.6750730286
Switzerland;8654622;8795;101.62200036;0.2876635161;;56;90;114;214;268;337;374;491;652;652;1139;1359;2200;2200;2700;3028;4075;5294;6575;7474;8795
Switzerland Appenzell Inner Rhodes;16145;0;0;0;
Switzerland Appenzell Outer Rhodes;55234;0;0;0;
Switzerland Argovia;677387;241;35.577889744;0.2449296605;;52;67;101;118;168;168;232;241
Switzerland Basel City;194766;376;193.052175431;0.1606866749;;73;92;100;100;144;165;182;222;272;299;358;376
Switzerland Basel Country;288132;302;104.8130717865;0.2400855527;;54;76;89;116;134;184;282;289;302
Switzerland Berne;1034977;470;45.4116371668;0.2110731963;;123;123;193;282;377;418;418;470
Switzerland Friborg;318714;0;0;0;
Switzerland Geneva;499480;1509;302.1141987667;0.2832024242;;59;66;80;104;196;281;373;495;629;826;994;1128;1203;1509
Switzerland Glarus;40403;0;0;0;
Switzerland Grisons;198379;266;134.0867732976;0.1805509349;;116;145;213;239;266;266
Switzerland Jura;73419;57;77.6365790872;0.1176470588;;51;57
Switzerland Lucerne;409557;156;38.0899361994;0.1913578982;;65;65;92;109;131;156
Switzerland Neuchâtel;176850;204;115.3519932146;0.0866199669;;159;177;188;204
Switzerland Nidwalden;43223;0;0;0;
Switzerland Obwalden;37841;0;0;0;
Switzerland Schaffhausen;81991;0;0;0;
Switzerland Schwyz;159165;0;0;0;
Switzerland Solothurn;273194;95;34.7738237297;0.1290847889;;66;66;66;95
Switzerland St. Gallen;507697;200;39.3935753018;0.2680606682;;61;85;98;98;98;200
Switzerland Thurgovia;276472;81;29.297722735;0.2026755886;;56;75;81
Switzerland Ticino;353343;1165;329.7079608199;0.1850375968;;180;258;265;291;330;422;511;638;834;918;939;1165
Switzerland Uri;36433;0;0;0;
Switzerland Valais;343955;492;143.0419676993;0.3153467304;;95;95;232;282;359;432;492
Switzerland Vaud;799145;2162;270.5391387045;0.3068768939;;51;77;108;156;204;350;406;508;608;796;1212;1432;1676;1782;2162
Switzerland Zug;126837;62;48.8816354849;0;;62
Switzerland Zurich;1520968;1068;70.2184398357;0.2729458711;;59;92;140;140;140;270;294;424;526;773;773;773;1068
