Country/Region;Population;Area;% Max;% Min;% Latest;% Last Day;Comments;2020-01-22;2020-01-23;2020-01-24;2020-01-25;2020-01-26;2020-01-27;2020-01-28;2020-01-29;2020-01-30;2020-01-31;2020-02-01;2020-02-02;2020-02-03;2020-02-04;2020-02-05;2020-02-06;2020-02-07;2020-02-08;2020-02-09;2020-02-10;2020-02-11;2020-02-12;2020-02-13;2020-02-14;2020-02-15;2020-02-16;2020-02-17;2020-02-18;2020-02-19;2020-02-20;2020-02-21;2020-02-22;2020-02-23;2020-02-24;2020-02-25;2020-02-26;2020-02-27;2020-02-28;2020-02-29;2020-03-01;2020-03-02;2020-03-03;2020-03-04;2020-03-05;2020-03-06;2020-03-07;2020-03-08;2020-03-09;2020-03-10;2020-03-11;2020-03-12;2020-03-13;2020-03-14;2020-03-15;2020-03-16;2020-03-17;2020-03-18;2020-03-19;2020-03-20;2020-03-21;2020-03-22;2020-03-23;2020-03-24;2020-03-25;2020-03-26;2020-03-27;2020-03-28;2020-03-29;2020-03-30;2020-03-31;2020-04-01;2020-04-02;2020-04-03;2020-04-04;2020-04-05;2020-04-06;2020-04-07;2020-04-08;2020-04-09;2020-04-10;2020-04-11;2020-04-12;2020-04-13;2020-04-14;2020-04-15;2020-04-16;2020-04-17;2020-04-18;2020-04-19;2020-04-20;2020-04-21;2020-04-22;2020-04-23;2020-04-24;2020-04-25;2020-04-26;2020-04-27;2020-04-28;2020-04-29;2020-04-30;2020-05-01;2020-05-02;2020-05-03;2020-05-04;2020-05-05;2020-05-06;2020-05-07;2020-05-08;2020-05-09;2020-05-10;2020-05-11;2020-05-12;2020-05-13;2020-05-14;2020-05-15;2020-05-16;2020-05-17;2020-05-18;2020-05-19;2020-05-20;2020-05-21;2020-05-22;2020-05-23;2020-05-24;2020-05-25;2020-05-26;2020-05-27;2020-05-28;2020-05-29;2020-05-30;2020-05-31;2020-06-01;2020-06-02;2020-06-03;2020-06-04;2020-06-05;2020-06-06;2020-06-07;2020-06-08;2020-06-09;2020-06-10;2020-06-11
US Mississippi;2976149;121531;0.5888696452;0.0137688176;0.0204917448;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.5829741655;0.5888696452;0.5435270335;0.4748724671;0.3681441036;0.2898743315;0.246965478;0.2213992643;0.205826197;0.1769456103;0.1524653887;0.1341081612;0.1235386503;0.1230675261;0.119307303;0.117215207;0.10959309;0.1004436486;0.0911491691;0.0854193946;0.0864925868;0.0864185252;0.0868495226;0.078709517;0.0695668901;0.0623637223;0.0628485389;0.0653884504;0.0663419282;0.0641694922;0.0609490289;0.0579741468;0.0551970997;0.0522720036;0.0495112157;0.0482881461;0.0484308605;0.04674442;0.0433776092;0.039050768;0.0369215718;0.0382726437;0.0400557789;0.0396470994;0.0376413945;0.034995799;0.0336632387;0.0333564288;0.0345900014;0.0353189081;0.0335756443;0.030528189;0.0264421507;0.0224174465;0.0217345234;0.0238339741;0.0274244734;0.028639511;0.0265629193;0.0235241384;0.0201789336;0.0195359232;0.0211920544;0.0239500629;0.0258840982;0.0256193407;0.0237765291;0.0216258989;0.020369128;0.0212859884;0.0235716782;0.0250364991;0.0247773898;0.0227447897;0.0202321207;0.018078092;0.0165738382;0.014565597;0.0137688176;0.0145313127;0.0172864522;0.020750003;0.0204917448
US Missouri;6137428;178040;0.594153416;0.0119586401;0.0127155467;0.0133666952;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.594153416;0.5393216692;0.5222091002;0.4494082686;0.3872190642;0.3182390608;0.2557292268;0.2117741581;0.1833181095;0.1805277636;0.1849959566;0.1732211856;0.1450295856;0.1169242059;0.1011010985;0.0985803851;0.0997108029;0.0964179185;0.0874129275;0.0716382505;0.0614740914;0.055437614;0.0529982104;0.0522740007;0.0501314787;0.0471323729;0.0419869793;0.0370137266;0.033085104;0.029669544;0.0281226654;0.0294539578;0.0322426061;0.034047462;0.033535131;0.0299150522;0.0258725765;0.0217974347;0.0210914203;0.0233855255;0.0271410474;0.0321120807;0.0336857068;0.0325661078;0.0292927145;0.0251115571;0.022631201;0.0201770548;0.0183923586;0.0160425737;0.0134980974;0.0124056032;0.0123999752;0.0138199743;0.0150719045;0.0155846125;0.0150150476;0.0140806827;0.0132975659;0.0130191712;0.0137036641;0.0150016707;0.0163471188;0.016549183;0.0161967484;0.0149457384;0.0139972344;0.0133398654;0.0129661979;0.0129613277;0.0134827663;0.0142576156;0.0156612856;0.0163375641;0.0164620998;0.0154899593;0.013782812;0.0123819079;0.0119586401;0.0127155467
US Montana;1068778;376962;0.309426962;0.0006946861;0.0079009483;0.0035650624;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3073288509;0.2901868197;0.2620993111;0.2853377558;0.2906453898;0.309426962;0.2783557607;0.217047278;0.1627582232;0.1217045278;0.1054610884;0.0962065411;0.0897528836;0.0825103794;0.0745699318;0.0662500549;0.0606849088;0.0544984545;0.0493262345;0.0441011742;0.0360617118;0.0293660081;0.0222824357;0.0191505345;0.0174563944;0.0171390681;0.017100212;0.0152470752;0.0126507357;0.0093687045;0.0071440008;0.0059361152;0.0049440564;0.0049215948;0.0045215923;0.0043116568;0.0039212777;0.0035339526;0.0031519812;0.0025863878;0.0023952267;0.0022050851;0.0018345335;0.0014042835;0.0009144957;0.000730194;0.0008511163;0.0009720546;0.0010930969;0.0012125644;0.0015131841;0.0021747138;0.0028943863;0.0034875161;0.0037773853;0.003585572;0.0032171997;0.0037343941;0.0044252785;0.0051717757;0.0049279915;0.0035051361;0.0020942523;0.0008112657;0.0006946861;0.0013292906;0.0032824144;0.0072082921;0.0120883293;0.0155879429;0.0163851946;0.0138692733;0.012009291;0.0105530199;0.0099656437;0.0092828326;0.0071689176;0.006478821;0.0065707561;0.0079009483
US Nebraska;1934408;198974;0.2141307269;0.0086884293;0.0086884293;0.0089403765;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1423119139;0.1310191414;0.1408288703;0.1472179321;0.169863967;0.1723346544;0.1594533819;0.1385548759;0.1204893531;0.1264873046;0.1407372264;0.1539249391;0.1703833119;0.1802831411;0.2001740289;0.2141307269;0.2046627404;0.1878055721;0.1626631769;0.148590261;0.1348255147;0.1291017585;0.1232565686;0.1201860942;0.1176393955;0.1151034013;0.1073430742;0.0951974968;0.0798277947;0.0639248695;0.0608177828;0.0625431811;0.0779046168;0.0937965091;0.1086041524;0.1130554103;0.1038443524;0.0976063596;0.0958348458;0.1071005337;0.1208727112;0.1266524708;0.1130952348;0.0964139451;0.0874152438;0.0906810746;0.1029782084;0.1119066987;0.1092608569;0.0932375758;0.0750159966;0.0613808033;0.0591160989;0.0598437942;0.0602642351;0.0534332241;0.0408703031;0.0316223312;0.0275806579;0.0299006536;0.0354889814;0.0359864461;0.0349990234;0.0300707784;0.0260409916;0.0242594164;0.0233420227;0.0246625973;0.0236327477;0.022336568;0.0205441374;0.0198831807;0.0207967231;0.0226122152;0.0241212158;0.0235919726;0.0217658768;0.0192769681;0.0178992598;0.0171600418;0.0173189426;0.016881927;0.0152450162;0.01284087;0.0103481605;0.0086884293
US Nevada;3080156;284332;0.4422641006;-0.2928932188;0.0189938177;0.0231208186;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0.2928932188;;;;;;;0.4422641006;0.3420739232;0.2831343116;0.2468826436;0.2554728415;0.2643616997;0.2665348686;0.245829052;0.2291636733;0.2193171178;0.2239378967;0.2345424234;0.2234630854;0.2119387621;0.1940436098;0.1576391662;0.133166836;0.1062476713;0.0948023784;0.0842955378;0.0776624147;0.0773945047;0.0739622875;0.0713090986;0.0630626907;0.0552303007;0.0485678609;0.0461276798;0.0432893178;0.0427068052;0.041622978;0.0408001115;0.0383781037;0.0340009261;0.0313693511;0.0296362738;0.0320255406;0.0341008705;0.0339163084;0.031317287;0.0266961654;0.0229341647;0.0207986155;0.0225771706;0.0245971139;0.026236834;0.0250133703;0.0221952448;0.0189571824;0.0161869071;0.0163114828;0.0172201115;0.0183280113;0.0179422575;0.0175535187;0.016271784;0.0161773163;0.0164018638;0.0159650786;0.0165037219;0.0155296129;0.0162842183;0.0165624728;0.0161684708;0.0166772875;0.0180434045;0.020091436;0.0211878301;0.020271566;0.0178269336;0.015499387;0.0139072272;0.0145548079;0.0147701988;0.0146632179;0.0142830966;0.0136868167;0.0136442203;0.0143807094;0.0159393762;0.0176893614;0.0184726841;0.0193462956;0.0189062769;0.0189938177
US New Hampshire;1359711;23187;0.3233253839;-0.3776670227;0.0076663143;0.0089633671;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0.3776670227;;-0.3260952937;;;;;;;;;0.3233253839;0.2967431533;0.2465589881;0.2231812976;0.2008830158;0.2051970575;0.1944279679;0.1855347898;0.1813605873;0.1989677064;0.2199043913;0.2272779664;0.2170654564;0.1702554814;0.1320912569;0.1066397483;0.1052127447;0.1057867959;0.10326912;0.0889988038;0.0713071699;0.0575030806;0.0492953772;0.0495722987;0.0503601667;0.058182071;0.0637980177;0.0678119807;0.0678109681;0.0582781439;0.0467709086;0.0380330098;0.0376659251;0.040290843;0.0433504554;0.0418544349;0.0401658252;0.0384570788;0.0389144374;0.0394836874;0.0376585205;0.0369530944;0.0388712311;0.0432648728;0.0511327078;0.0527954605;0.0474380822;0.0378474627;0.0291370114;0.0283012271;0.0294598146;0.0336306596;0.0333226431;0.029943935;0.0256020079;0.023403306;0.0232544235;0.0234255393;0.022934443;0.0194699555;0.0165235327;0.016469014;0.0196265672;0.0242773784;0.0257457817;0.0239459315;0.019817026;0.0140994335;0.0115539564;0.010867916;0.0137337316;0.0164081349;0.0186252734;0.0184331197;0.0170498602;0.0146848996;0.0131093325;0.0142622469;0.0146041783;0.0148463596;0.0124727439;0.0094631889;0.0076663143
US New Jersey;8882190;19047;0.594778479;0.0023144319;0.0023144319;0.0028425242;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.4515959323;0.5007375128;0.5116164957;0.5425844211;0.594778479;0.557388902;0.5278695791;0.4753147264;0.4347509985;0.4225955257;0.3860514786;0.3793303256;0.3481868057;0.3354862089;0.3217810252;0.2879524279;0.2476912937;0.210448122;0.188631447;0.1724092294;0.1645698571;0.1522880725;0.1408458081;0.1215660462;0.1036426136;0.0891825637;0.0794697348;0.0741624046;0.0705029062;0.0661203694;0.0627777581;0.0570230809;0.0536387033;0.0505258338;0.0476325094;0.0464883474;0.0439104966;0.0434364907;0.0417931509;0.0412718703;0.0392333674;0.0366038989;0.0340436728;0.0310550028;0.0289422199;0.0262470462;0.0243629158;0.0225252707;0.0213637874;0.0215207891;0.0208149554;0.020096184;0.0181964473;0.0160669333;0.014373699;0.0130761337;0.0127538608;0.0120519652;0.0111837722;0.0097500197;0.0083697548;0.0074995207;0.0073595564;0.0076558953;0.0083964572;0.0087689099;0.0090004539;0.0088162185;0.0084970624;0.0077518851;0.0069262396;0.006297768;0.0056818299;0.0055243097;0.0055142818;0.0058620625;0.0059978431;0.0060483225;0.005674528;0.0050437243;0.0043099591;0.0037613754;0.003599757;0.0035280274;0.0035218879;0.0032806897;0.0028178556;0.002481767;0.0023144319
US New Mexico;2096829;314161;0.2641960881;0.0150674475;0.0150674475;0.0159253158;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.2565212539;0.2641960881;0.2633232088;0.2404499354;0.2077809063;0.1849775028;0.1642050481;0.1634535122;0.1743080514;0.2038699069;0.2280240035;0.235331968;0.2223918444;0.1813413309;0.141917887;0.1199979796;0.1286869844;0.1393954124;0.147368977;0.144227632;0.1365346015;0.1294570395;0.1341628524;0.1362346956;0.1272712542;0.1093465651;0.08163126;0.0665878587;0.0566937081;0.0602548245;0.0622256851;0.063130715;0.0603044982;0.0575596928;0.0528409006;0.0519664871;0.0561248628;0.0608385619;0.0644824325;0.0604271235;0.0536289755;0.0463590188;0.0448423057;0.0496445416;0.0541557881;0.0574270864;0.0534177427;0.0487957531;0.0434934376;0.0398745698;0.03884465;0.0375307011;0.0378384578;0.0352869571;0.0329296264;0.029966471;0.0291935323;0.0294956255;0.0295761573;0.0296568102;0.0277760923;0.0270554586;0.0247341192;0.0224798828;0.0211448922;0.0206341661;0.0221079615;0.0228289735;0.0226993567;0.0210257892;0.0185313744;0.0165632505;0.0158147622;0.0159876723;0.0159404587;0.015358091;0.0155112432;0.0160987599;0.0182503119;0.0214924331;0.02372444;0.0246144926;0.0225274344;0.0187582302;0.0150674475
US New York;19453561;122057;0.5957167355;0.0019624102;0.0019624102;0.0019360473;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.4189131263;0.3484292596;0.3114660192;0.3169870028;0.332493911;0.3283790364;0.3713217843;0.4126720302;0.4892371185;0.5773138757;0.5902545388;0.5957167355;0.540722552;0.4585241335;0.3754752856;0.3019170952;0.2484112606;0.2143997254;0.1925827187;0.1744393584;0.1567730128;0.1391528561;0.1264109781;0.1183533475;0.1123420788;0.1063487913;0.0982320364;0.0884839524;0.0790658511;0.0725721487;0.0696979479;0.0687583134;0.0653972372;0.0592717406;0.0512471928;0.0457503963;0.0428465678;0.0422345257;0.0412113885;0.0379407354;0.0330867817;0.0274927488;0.0237397453;0.0215737598;0.0217147702;0.0244291767;0.0270910127;0.0278842295;0.0251856002;0.0206442768;0.0166253588;0.0142466744;0.0141284679;0.0140540634;0.0134008362;0.0118927211;0.010229124;0.0092327551;0.0087650831;0.0089272673;0.008904365;0.0083128037;0.0072776023;0.0062525432;0.0057743104;0.0059026014;0.0064076554;0.0068099118;0.0066653754;0.0059714088;0.0051405565;0.0046381059;0.0045552239;0.0047559409;0.0049250673;0.0047911879;0.0044448611;0.0039381453;0.0036707068;0.0036182342;0.0037836759;0.0039046882;0.0037683501;0.0035130926;0.0031890429;0.0030400973;0.0029730719;0.0029310045;0.002844603;0.0026523637;0.0024240284;0.0021592876;0.0019624102
US North Carolina;10488084;125920;0.4345671897;0.0228659279;0.0264537564;0.0343192476;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.2842282703;0.3001186521;0.3554030054;0.41252696;0.4345671897;0.3850388476;0.3373398596;0.3013997691;0.2783019841;0.2680612853;0.2519711222;0.2292877821;0.2086360959;0.1922419231;0.1710250416;0.1589144971;0.1395283767;0.1337140695;0.1269818433;0.1230638078;0.1189742617;0.1063623675;0.0981961262;0.0873912325;0.0815383919;0.0756409799;0.072948882;0.0692729852;0.0595777811;0.052136964;0.0477421596;0.0501402891;0.05436578;0.0557692429;0.0528322029;0.0463628465;0.0417500082;0.0421503137;0.0469953471;0.0506016793;0.0512124963;0.0474347521;0.0422835527;0.0416322606;0.042229199;0.0457869323;0.0443940489;0.0392292976;0.0332619326;0.0285147609;0.0302391403;0.0339398496;0.0386396492;0.0392072994;0.0355366836;0.0306211531;0.0264513768;0.0261529502;0.0286474965;0.03400784;0.0379127182;0.0388371859;0.0372165949;0.0333015919;0.0314001606;0.0304741122;0.033121674;0.0351494447;0.0360277951;0.0331619041;0.0276955783;0.0236258906;0.0228659279;0.0277310214;0.0327866561;0.0362190293;0.0347741098;0.0310589776;0.0286041202;0.0293007176;0.0328375594;0.0355772262;0.0358694972;0.0327142512;0.0287085496;0.0264537564
US North Dakota;762062;178711;0.2431526801;0.0068356679;0.0116678626;0.0132607956;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.130769716;0.1287683459;0.1571811124;0.2109794177;0.2431526801;0.2341615053;0.2087316911;0.1717307804;0.1478184254;0.1306939957;0.1167896529;0.1069264633;0.0968320948;0.0899634729;0.0831533382;0.0753995789;0.0659911621;0.0585546691;0.0537190613;0.0533677267;0.0527028436;0.0540831417;0.0574314046;0.0645585676;0.0853709867;0.1060588629;0.121728848;0.1158888943;0.0942685708;0.0696901499;0.0525991137;0.0504674911;0.0552501469;0.0647860856;0.0700133489;0.0703250181;0.063311907;0.0526438242;0.0440557568;0.0385883653;0.036601626;0.0351331239;0.0347417488;0.0349933435;0.036480918;0.0371258373;0.035197836;0.0309222859;0.0268769879;0.0268346698;0.0295960665;0.0339463079;0.0378117525;0.0385209685;0.0364123151;0.0331806673;0.03172551;0.0348483518;0.0398971858;0.0436652919;0.0421145615;0.0346411235;0.023829683;0.0144084963;0.0084143284;0.0068356679;0.0087244105;0.0111869339;0.0138083294;0.0134364367;0.0128220902;0.0121918963;0.0118431275;0.0130881508;0.0145233033;0.0159865918;0.0153854341;0.0134843252;0.0116678626
US Ohio;11689100;105829;0.3957919656;0.0094757272;0.0094757272;0.0108401769;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3895232116;0.3581770628;0.3674630111;0.3907862095;0.3957919656;0.3783134707;0.3370898194;0.2916671923;0.2702927814;0.2590519003;0.2515835381;0.2365713334;0.2089648546;0.1830123164;0.1619250103;0.1509852971;0.1452825936;0.1352569767;0.1245723423;0.1094818764;0.0963550478;0.0861851142;0.0783168181;0.0736581194;0.0683321935;0.0645089475;0.0597480452;0.0573233068;0.0581606416;0.0629342771;0.073902824;0.0883436294;0.1028569591;0.10870215;0.1009633249;0.0829057795;0.0607107667;0.0440876692;0.0346945869;0.0266182811;0.0209875619;0.0196549201;0.0244478164;0.034301039;0.0409170783;0.0423302232;0.0379398304;0.0320979441;0.0294789838;0.0276465449;0.0280955691;0.0292016996;0.0295115802;0.0291556165;0.0265908333;0.0241799478;0.0223158204;0.0216071093;0.0218012017;0.021114461;0.0204526719;0.0193502198;0.018239105;0.0183241715;0.0189701055;0.0200169684;0.0203048479;0.0198435933;0.0188131603;0.0172827063;0.0161966498;0.0156124356;0.0153546706;0.0152918167;0.0150299052;0.0142316604;0.0132841223;0.0123991245;0.0122144248;0.0120747315;0.0117477228;0.0111327133;0.0102216156;0.0096322728;0.0094757272
US Oklahoma;3956971;177660;0.3895656364;0.0102091546;0.0157437639;0.0195187166;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3180281;0.2224704978;0.2012087069;0.2451984321;0.3231551265;0.3823722293;0.3895656364;0.338907258;0.2554869325;0.1906222386;0.1684191941;0.1767571749;0.1905907207;0.1967935112;0.1780171516;0.1465571168;0.1187509849;0.0932741461;0.0832374649;0.0755388382;0.0718072189;0.0683642637;0.0599375535;0.0561218515;0.0507224952;0.0483961434;0.0465096104;0.043976059;0.0403818569;0.0363644474;0.0335904087;0.0318901589;0.0337515584;0.035720089;0.0364506139;0.0336416088;0.0277307481;0.0243146346;0.0215824748;0.0235609793;0.0274571951;0.0305992453;0.0329688899;0.0310448824;0.0288076731;0.0248039669;0.0227006911;0.0221723258;0.021935049;0.0221098865;0.0198245203;0.01837938;0.017523276;0.0187751167;0.0213623497;0.0234047049;0.0243808154;0.023222862;0.0210854281;0.0180528287;0.0166583619;0.0170562895;0.0193717621;0.0210536131;0.0201311654;0.0171800971;0.0135452693;0.0108877954;0.0102091546;0.0102710275;0.0107434817;0.0113553413;0.0121717797;0.0134444998;0.0145033468;0.0146760555;0.013555275;0.0126862849;0.0114893556;0.0124780048;0.0138826769;0.0157437639
US Oregon;4217737;248608;0.2915760613;0.0077691202;0.0214675719;0.0349802372;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0506998184;;0.1909120758;0.1952902143;0.1656467908;0.1350581801;0.1646742019;0.2068297985;0.2655054021;0.2915760613;0.2651718468;0.2356155078;0.1929459663;0.184361199;0.1815661047;0.1982146288;0.214365002;0.2119142152;0.1938026373;0.1626993713;0.1360330552;0.118088296;0.1079785615;0.1024567139;0.0991623926;0.0917204951;0.082638306;0.068603183;0.0597517451;0.0511858343;0.0453946808;0.0455037732;0.0462152255;0.049791641;0.0484877889;0.043497263;0.0370466315;0.031231716;0.0321739301;0.032104969;0.0314692326;0.0290881358;0.028086686;0.0274399626;0.0281435838;0.0288121367;0.0282709419;0.0265085256;0.0236625806;0.0220669579;0.0215877456;0.0225452243;0.023272155;0.0235563481;0.0237891941;0.0246436317;0.0258958116;0.0267441348;0.0272260902;0.0265815493;0.0255904863;0.0239761832;0.0219426483;0.0202620246;0.0191356573;0.0188950904;0.0175141913;0.0161011787;0.0140734336;0.0134128247;0.0129246937;0.0125788282;0.0118614078;0.0102091008;0.0091301909;0.0077691202;0.008217793;0.0087049236;0.0102749273;0.0115969224;0.0124193853;0.0129582494;0.0125130673;0.0125422553;0.0126759591;0.0137175114;0.0156608589;0.018722009;0.0216944224;0.0229117092;0.0222986051;0.0214675719
US Pennsylvania;12801989;115883;0.4118817926;0.0060396418;0.0060396418;0.0060284512;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.4118817926;0.3887872955;0.3132886555;0.2904072326;0.2867845815;0.3322820234;0.3684055828;0.3836794502;0.3782803487;0.3547600552;0.3355998725;0.345575416;0.3547136562;0.3550850103;0.3363873387;0.2926222825;0.2509869069;0.2197875792;0.205540319;0.2003381431;0.1988002421;0.1939902918;0.1822369722;0.1644175418;0.1451944506;0.1311450116;0.120765345;0.1127185457;0.1015910174;0.0879577291;0.0737635313;0.06160793;0.0540300057;0.0505545655;0.0508056093;0.0510612242;0.0496392966;0.0457081922;0.0405280676;0.0368944151;0.0362944094;0.0371372673;0.0375228658;0.0353675631;0.0322717198;0.0288078009;0.0270917877;0.0269523653;0.0276144421;0.0274980719;0.0257355254;0.0232739987;0.0203820395;0.0187901583;0.0186600124;0.0196269931;0.0210271189;0.0207977283;0.0194831777;0.0170602363;0.0149475163;0.0142916822;0.0144057222;0.0149400007;0.0146690959;0.013686367;0.0126544114;0.0121371744;0.0121857594;0.0125644571;0.0124491851;0.0117933763;0.0104836957;0.009439685;0.0087690966;0.0096148787;0.0106767365;0.011528169;0.0110820534;0.0095355093;0.0081217072;0.0070754806;0.0069532369;0.0071359554;0.0072840427;0.0071155323;0.0069096765;0.0063907056;0.0060396418
US Puerto Rico;3193694;8868;0.3023200461;-0.0213628294;0.0224102821;0.0043160068;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.2683845368;0.2765069445;0.2681923136;0.2713959722;0.2610549582;0.2702988735;0.2916593959;0.3023200461;0.2875634572;0.2503178339;0.206973443;0.1689160827;0.1439093876;0.1234253173;0.1045836291;0.0949784716;0.0893723918;0.0890739201;0.0902083498;0.0837593554;0.0764526288;0.0626284125;0.0509512521;0.0448951758;0.0435303892;0.0496591195;0.0506906546;0.0509202549;0.0177914506;-0.0067238819;-0.0213628294;-0.0056617742;0.0335544389;0.0529572964;0.0606935391;0.0350512809;0.0254414588;0.0282830936;0.0402343717;0.050415744;0.0546033157;0.0522767611;0.0416668015;0.0360832518;0.0328751851;0.0334823427;0.0328685355;0.028475166;0.0234512791;0.019990053;0.0196376218;0.0244050768;0.0285550349;0.0309623592;0.0301470445;0.0283356208;0.0261769098;0.024989467;0.0261436858;0.0259880165;0.0268768608;0.0269919658;0.0263023473;0.0249799762;0.0230154691;0.0247492744;0.0265035749;0.0278684355;0.0272755137;0.0241357922;0.0218518199;0.0284915717;0.0371181375;0.049301604;0.0525343799;0.0464041752;0.0371353341;0.0259765256;0.0224102821
US Rhode Island;1059361;2678;0.2742402763;-0.3353040983;0.0041918222;0.0067275958;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0.3353040983;;;;;;0.1638603537;0.2080893199;0.2627606307;0.2742402763;0.2636739858;0.2432780334;0.2188946775;0.200042189;0.1833343078;0.1800790174;0.1941044339;0.2207658698;0.240758007;0.2447086716;0.2349702238;0.1989439425;0.1635508497;0.1372317978;0.1318806614;0.137452379;0.1472015961;0.1596365103;0.1658886944;0.1714861163;0.1691458382;0.1603818633;0.1439741015;0.1249825812;0.1086317047;0.0963579867;0.0887433413;0.0827977452;0.0778690944;0.0733110778;0.0705372165;0.069922609;0.0702799953;0.0701146087;0.0669631308;0.0610641633;0.0524510569;0.0441626227;0.0391065716;0.0376999582;0.0388407598;0.0380457847;0.0346935177;0.0299123669;0.0261069475;0.0255143157;0.0261893548;0.0267448494;0.0262400417;0.0239481991;0.0216869976;0.0195518996;0.017849129;0.0170380129;0.0165553201;0.01695685;0.0167598897;0.015904314;0.0161901389;0.0166642928;0.0177273782;0.0179825519;0.0165346307;0.0139759244;0.0105867831;0.0086222995;0.00771801;0.0077815247;0.008930639;0.009702606;0.0096205915;0.0087894226;0.0077260554;0.0071003517;0.0068966743;0.0068304989;0.006565394;0.0058028517;0.0049806073;0.0043743345;0.0041918222
US South Carolina;5148714;77857;0.4175450662;0.0143210125;0.0332684955;0.0432768577;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.363575946;0.3884053233;0.3702183532;0.3956199762;0.3714014353;0.409322837;0.4175450662;0.3744135886;0.3049143382;0.2088793894;0.1497783249;0.1370839203;0.1588362583;0.192110133;0.2195027841;0.213803835;0.1962187291;0.1696264658;0.1463992706;0.1206816774;0.0995801116;0.0844931447;0.0801451966;0.0792092996;0.0785182038;0.0742433984;0.0644057537;0.0522223307;0.0410136934;0.0349202186;0.0338408811;0.0380887159;0.0420993251;0.0432096407;0.0382462576;0.0325723761;0.0297696138;0.0316899946;0.036364058;0.0385034299;0.0365127674;0.0305978801;0.0281331996;0.0267241487;0.0285140482;0.0313328477;0.0325159836;0.0301290802;0.0243318972;0.0198663577;0.0170939721;0.0161460199;0.0197971016;0.0230049008;0.026003528;0.0256675679;0.022951807;0.0200803913;0.0178005793;0.0191022627;0.0209862275;0.0219704638;0.021218217;0.0183895911;0.0143210125;0.0144635072;0.0172093258;0.0224282785;0.0248605856;0.0238523215;0.0211676701;0.0180513345;0.0191094563;0.020714335;0.0244661746;0.0269778818;0.0285747271;0.0280711029;0.0257774708;0.0252013315;0.0257780831;0.0282978472;0.0306379348;0.0317300039;0.0322507862;0.0332684955
