Country/Region;Population;Area;Maximum;Latest;Blank 3;Blank 4;Comments;2020-01-22;2020-01-23;2020-01-24;2020-01-25;2020-01-26;2020-01-27;2020-01-28;2020-01-29;2020-01-30;2020-01-31;2020-02-01;2020-02-02;2020-02-03;2020-02-04;2020-02-05;2020-02-06;2020-02-07;2020-02-08;2020-02-09;2020-02-10;2020-02-11;2020-02-12;2020-02-13;2020-02-14;2020-02-15;2020-02-16;2020-02-17;2020-02-18;2020-02-19;2020-02-20;2020-02-21;2020-02-22;2020-02-23;2020-02-24;2020-02-25;2020-02-26;2020-02-27;2020-02-28;2020-02-29;2020-03-01;2020-03-02;2020-03-03;2020-03-04;2020-03-05;2020-03-06;2020-03-07;2020-03-08;2020-03-09;2020-03-10;2020-03-11;2020-03-12;2020-03-13;2020-03-14;2020-03-15;2020-03-16;2020-03-17;2020-03-18;2020-03-19;2020-03-20;2020-03-21;2020-03-22;2020-03-23;2020-03-24;2020-03-25;2020-03-26;2020-03-27;2020-03-28;2020-03-29;2020-03-30;2020-03-31;2020-04-01;2020-04-02;2020-04-03;2020-04-04;2020-04-05;2020-04-06;2020-04-07;2020-04-08;2020-04-09;2020-04-10;2020-04-11;2020-04-12;2020-04-13;2020-04-14;2020-04-15;2020-04-16;2020-04-17;2020-04-18;2020-04-19;2020-04-20;2020-04-21;2020-04-22;2020-04-23;2020-04-24;2020-04-25;2020-04-26;2020-04-27;2020-04-28;2020-04-29;2020-04-30;2020-05-01;2020-05-02;2020-05-03;2020-05-04;2020-05-05;2020-05-06;2020-05-07;2020-05-08;2020-05-09;2020-05-10;2020-05-11;2020-05-12;2020-05-13;2020-05-14;2020-05-15;2020-05-16;2020-05-17;2020-05-18;2020-05-19;2020-05-20;2020-05-21;2020-05-22;2020-05-23;2020-05-24;2020-05-25;2020-05-26;2020-05-27;2020-05-28;2020-05-29;2020-05-30;2020-05-31;2020-06-01;2020-06-02;2020-06-03;2020-06-04;2020-06-05;2020-06-06;2020-06-07;2020-06-08;2020-06-09;2020-06-10;2020-06-11;2020-06-12;2020-06-13;2020-06-14;2020-06-15;2020-06-16;2020-06-17;2020-06-18;2020-06-19;2020-06-20;2020-06-21;2020-06-22;2020-06-23;2020-06-24;2020-06-25;2020-06-26;2020-06-27;2020-06-28;2020-06-29;2020-06-30;2020-07-01;2020-07-02;2020-07-03;2020-07-04;2020-07-05;2020-07-06;2020-07-07;2020-07-08;2020-07-09;2020-07-10;2020-07-11;2020-07-12;2020-07-13;2020-07-14;2020-07-15;2020-07-16;2020-07-17;2020-07-18;2020-07-19;2020-07-20;2020-07-21;2020-07-22;2020-07-23;2020-07-24;2020-07-25;2020-07-26;2020-07-27;2020-07-28;2020-07-29;2020-07-30;2020-07-31;2020-08-01;2020-08-02;2020-08-03;2020-08-04;2020-08-05;2020-08-06;2020-08-07;2020-08-08;2020-08-09;2020-08-10;2020-08-11;2020-08-12;2020-08-13;2020-08-14;2020-08-15;2020-08-16;2020-08-17;2020-08-18;2020-08-19;2020-08-20;2020-08-21;2020-08-22;2020-08-23;2020-08-24;2020-08-25;2020-08-26;2020-08-27;2020-08-28;2020-08-29;2020-08-30;2020-08-31;2020-09-01;2020-09-02;2020-09-03;2020-09-04;2020-09-05;2020-09-06;2020-09-07;2020-09-08;2020-09-09;2020-09-10;2020-09-11;2020-09-12;2020-09-13;2020-09-14;2020-09-15;2020-09-16;2020-09-17;2020-09-18;2020-09-19;2020-09-20;2020-09-21;2020-09-22;2020-09-23;2020-09-24;2020-09-25;2020-09-26;2020-09-27;2020-09-28;2020-09-29;2020-09-30;2020-10-01;2020-10-02;2020-10-03;2020-10-04;2020-10-05;2020-10-06;2020-10-07;2020-10-08;2020-10-09;2020-10-10;2020-10-11;2020-10-12;2020-10-13;2020-10-14;2020-10-15;2020-10-16;2020-10-17;2020-10-18;2020-10-19;2020-10-20;2020-10-21;2020-10-22;2020-10-23;2020-10-24;2020-10-25;2020-10-26;2020-10-27;2020-10-28;2020-10-29;2020-10-30;2020-10-31;2020-11-01;2020-11-02;2020-11-03;2020-11-04;2020-11-05;2020-11-06;2020-11-07;2020-11-08;2020-11-09;2020-11-10;2020-11-11;2020-11-12;2020-11-13;2020-11-14;2020-11-15;2020-11-16;2020-11-17;2020-11-18;2020-11-19;2020-11-20;2020-11-21;2020-11-22;2020-11-23;2020-11-24;2020-11-25;2020-11-26;2020-11-27;2020-11-28;2020-11-29;2020-11-30;2020-12-01;2020-12-02;2020-12-03;2020-12-04
Australia;25499884;7682300;15.1490885213;0.2745110527;;;;0;0;0;0;0;0;0;0.0235295188;0.0352942782;0.0352942782;0.0470590376;0.0313726917;0.0274511053;0.0313726917;0.0274511053;0.0196079323;0.0235295188;0.0117647594;0.0117647594;0.0117647594;0.0078431729;0.0078431729;0.0039215865;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0392158647;0.0470590376;0.058823797;0.0941180752;0.1450986993;0.1568634587;0.176471391;0.1490202857;0.1921577369;0.2392167745;0.2666678797;0.2980405715;0.4274529249;0.5490221054;0.7333366693;0.8666706092;1.1215737295;1.3529473311;1.7254980454;2.0274602033;2.3176576019;3.2196224893;4.9098262565;5.1176703392;6.2431656552;7.0431692944;8.3490575879;9.22357137;10.0745556333;9.5490630467;10.5059301446;9.8627899641;9.7961229941;9.0431783925;8.5765096029;7.4902301516;6.678461753;5.6313981664;5.2392395197;4.5019812639;3.8902137751;3.4706040231;2.9529546095;2.4627563012;2.1725589026;2.0392249627;1.6862821807;1.3882416093;1.2039270453;1.0392204137;1.1568680077;1.066671519;0.9019648874;0.831376331;0.7843172934;0.6078459024;0.4941198948;0.4078449925;0.3843154737;0.3882370602;0.3921586467;0.4078449925;0.3960802331;0.411766579;0.4235313384;0.4941198948;0.5137278272;0.5568652783;0.5764732106;0.5490221054;0.5490221054;0.4941198948;0.4823551354;0.411766579;0.3725507143;0.4156881655;0.4588256166;0.411766579;0.4156881655;0.3843154737;0.3607859549;0.3607859549;0.2980405715;0.2509815339;0.2745110527;0.2588247068;0.2274520151;0.2627462933;0.2705894662;0.2745110527;0.3333348497;0.3058837444;0.3215700903;0.3725507143;0.352942782;0.352942782;0.3215700903;0.2666678797;0.2627462933;0.2470599474;0.1803929775;0.176471391;0.176471391;0.1647066316;0.1647066316;0.2392167745;0.2745110527;0.3137269173;0.3764723008;0.4156881655;0.470590376;0.4588256166;0.5529436918;0.5451005189;0.5686300377;0.5921595565;0.65490494;0.7294150828;0.7451014287;0.882356955;1.1372600754;1.3411825717;1.5647130003;1.7372628048;1.8470672259;2.5843254816;2.9686409554;3.2117793163;3.6117811359;3.788252527;4.1372737225;5.1294350986;5.0706113016;5.3098280761;5.4784562942;5.8666933544;6.2784599334;6.8784626628;7.2902292418;7.4039552494;7.862780866;8.1921941292;8.5372937383;9.4392586256;9.7725934753;9.2627872346;9.8392604453;10.2000464002;11.2392668139;11.2745610921;10.5412244228;11.7490730546;12.9726080323;13.0588829345;13.6941799422;13.2667270173;13.4392768218;15.1490885213;14.0863385888;13.2118248067;13.4039825436;12.5059392427;12.0745647314;11.6980924305;10.517694904;9.6784754001;9.6863185731;9.164747573;8.6392549864;8.4745483548;8.0784681217;7.3019940012;7.3647393847;6.5294414673;6.1451259935;5.9764977754;5.3215928355;5.0196306775;4.7647275572;4.258842903;4.082371512;3.7058992111;3.368642775;3.2588383539;3.0039352336;2.8196206696;2.8509933614;2.6980514892;2.5882470681;2.3843245718;2.2549122184;2.1725589026;2.125499865;1.8627535717;1.6784390078;1.5686345867;1.4627517521;1.4549085792;1.4353006469;1.2274565641;1.1333384889;1.1647111806;1.0902010378;0.9686318573;0.8627490227;0.7960820528;0.7607877746;0.65490494;0.5451005189;0.5137278272;0.5568652783;0.5176494136;0.4431392708;0.4156881655;0.4549040302;0.4274529249;0.411766579;0.3725507143;0.4078449925;0.4627472031;0.4039234061;0.4313745114;0.4588256166;0.4823551354;0.5019630678;0.537257346;0.537257346;0.6117674888;0.5921595565;0.5686300377;0.5254925866;0.4980414813;0.4470608572;0.3725507143;0.4156881655;0.3960802331;0.411766579;0.4588256166;0.4823551354;0.4941198948;0.5254925866;0.4313745114;0.419609752;0.4039234061;0.352942782;0.3215700903;0.2980405715;0.2784326391;0.2705894662;0.2549031203;0.2549031203;0.2627462933;0.2470599474;0.2509815339;0.2313736015;0.1921577369;0.176471391;0.1254907669;0.117647594;0.2078440827;0.3294132632;0.3490211955;0.4156881655;0.4313745114;0.4549040302;0.4862767219;0.4313745114;0.3333348497;0.3333348497;0.2980405715;0.3137269173;0.3176485038;0.3137269173;0.2784326391;0.2666678797;0.2705894662;0.2745110527;0.2901973985;0.2980405715;0.2745110527
Austria;9006398;82409;580.1320350267;291.4927810208;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0222064359;0.0222064359;0.0333096539;0.0333096539;0.0999289616;0.1554450514;0.1998579232;0.2109611412;0.2997868848;0.4219222824;0.5773673338;0.777225257;0.9992896161;1.2546636291;1.7876180911;2.4093982966;2.8979398867;4.9853448626;6.3954535431;8.3940327754;9.8485543277;12.7687006504;15.5445051396;18.9976059241;20.9184626307;23.9718475688;30.2229592785;38.3727212588;43.8688141475;43.7688851858;54.3613551167;58.5028554146;60.5902603904;57.8033526833;57.11495317;54.3724583346;56.8817855929;46.8555797778;42.9361438391;38.9722950285;36.2298001932;29.7455209064;27.3028129559;24.7712792617;23.4833059787;22.5506356703;22.4840163626;21.0294948102;19.3640121167;17.6208068975;15.4778858318;13.6791645228;11.5473466751;9.6042835327;8.9269872373;8.3718263395;7.1837820181;6.5397953766;5.8402926453;5.2851317475;5.2962349654;5.2851317475;5.3184414013;5.3739574911;5.2962349654;4.9964480806;5.1074802601;4.5523193623;4.1303970799;3.852816631;3.2532428614;3.1311074638;3.3309653871;2.6980819635;3.0533849381;3.0422817202;2.8979398867;3.4531007846;3.4753072205;3.3975846948;3.7195780155;4.0859842081;4.119293862;4.2969453493;3.9971584645;3.9527455926;3.8417134131;3.6307522719;3.1644171177;2.8979398867;2.9978688483;2.6203594378;2.6425658737;2.4871208223;2.4316047325;2.2095403734;2.5315336942;2.1540242836;2.2428500273;1.9985792322;1.9652695784;2.0874049759;2.3649854248;1.8986502706;2.6092562199;2.4427079505;2.5981530019;2.5426369121;2.4538111685;1.9985792322;2.2983661171;1.8542373988;2.3316757709;2.1984371555;2.0985081938;2.2983661171;2.7202883994;2.575946566;2.7202883994;2.4316047325;2.7313916174;2.820217361;2.7869077072;2.8535270149;3.4753072205;3.8084037592;3.9749520285;4.7077644137;5.151893132;5.8624990812;6.4953825047;6.950614441;7.1282659283;7.2726077617;7.1060594924;7.4835689029;7.3170206336;6.8617886973;6.8506854794;6.4731760688;6.6619307741;7.1171627103;7.2726077617;8.1053491085;8.7715421859;8.4162392113;8.8270582757;8.9491936732;8.6049939165;9.2045676862;8.6049939165;8.493961737;9.0713290707;9.0491226348;9.4377352633;10.2260637382;9.5043545711;10.1705476485;9.7042124943;9.2378773401;9.1823612503;8.9269872373;7.9499040571;8.227484506;7.8499750955;7.8499750955;8.0942458905;8.0054201469;8.482858519;9.6931092763;9.9706897252;11.5362434572;13.9900546256;14.8450024083;15.8553952424;17.5874972436;18.264793539;20.3966113867;20.9406690666;20.9073594127;20.9073594127;21.7734104134;20.840740105;21.6401717979;21.4292106567;20.2966824251;21.351488131;21.2404559514;21.5735524901;21.4958299644;21.4958299644;22.3285713112;23.7497832097;23.3389641453;23.3722737991;23.5721317224;27.0807485967;29.0238117392;31.9217516259;34.3977692303;40.0715136062;43.1693114162;44.1908074682;46.8999926497;49.8534486262;51.1414219092;53.6729556033;53.0511753978;54.8054838349;56.8151662851;55.4938833483;54.527903386;55.1052707198;53.7284716931;52.6292531154;53.0844850516;53.0067625259;52.6070466795;53.6174395136;54.0726714498;54.1170843216;57.9365912988;58.5139586325;60.6679829161;64.1543933546;67.0079203695;70.738601603;75.6573271579;77.6225967362;79.6433824044;82.1860193165;83.351857202;86.8715772943;90.6799810535;91.0352840281;96.720131622;105.3362287565;106.9128857064;112.420081813;119.2152512025;129.0193926584;144.6527235416;165.3824314671;177.7070033991;192.5297993715;207.0861181129;223.0303390989;245.4366329358;279.3680670119;298.632150167;322.7705460052;341.4128489547;356.3688835426;395.3078689172;428.2067037233;437.5000971532;469.6106034843;480.4584474282;496.6469392092;518.1649756096;524.9712482171;545.4677885654;580.1320350267;567.0524442735;564.0767818611;553.6841698535;552.1741322113;547.4774710156;522.3064759075;489.9072859094;484.8886313929;480.0143187099;463.2262531591;445.3833819025;431.0713339561;414.7607067776;395.7297911995;374.1673419274;361.0766479563;356.6686704274;341.7459454934;321.4270566324;304.1393462736;291.4927810208
Belgium;11589623;30280;1075.2204795618;143.3178628848;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0086284084;0.0086284084;0.0086284084;0.0086284084;0.0086284084;0.0086284084;0.0086284084;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0086284084;0.0603988585;0.1035409003;0.189824984;0.4227920097;0.931868103;1.4495726047;1.7084248556;1.9931623315;2.1916157238;2.5108668332;3.3391940359;3.8827837627;4.486772348;5.919088136;7.0666664481;8.4213265608;10.1124945997;11.7173785549;14.6510373979;18.3439961766;21.7004470292;23.1672764507;26.1095637019;29.7766372556;38.3101331251;43.3750088333;54.5229124364;64.1522161679;70.3732985965;73.393241523;77.8886422794;78.6306853985;81.8490817173;80.218312537;76.4045560412;76.9222605429;81.2709783571;81.4435465243;83.1347145632;85.3953575539;82.7205509618;85.9044336472;84.3426917338;77.0085446265;87.7509130366;84.7827405602;81.7196555919;79.0793626333;76.352785591;81.0552681481;84.8776530522;71.7538439344;68.9237259918;70.3646701882;70.2525008795;65.9037830652;57.8448496556;55.0319885297;51.5115979182;49.3717526446;40.8900272252;36.1702878515;32.5463563396;30.8897019342;27.3951965478;25.2122092323;25.0310126568;25.704028509;26.5668693451;27.3951965478;27.4555954063;28.2148953422;27.6109067568;24.7462751808;22.7185992159;20.6477812091;18.973869987;18.2059416428;17.3603576234;17.2740735398;16.7995110799;16.1092384109;15.7123316263;15.6346759511;15.3844521086;14.3576715136;13.8831090537;13.9262510955;13.3740329603;11.8726899054;11.122018378;10.1383798248;10.0089536994;9.4308503391;7.9208788759;7.2996334738;7.6447698083;7.2910050655;7.1702073484;7.0925516732;7.6275129916;8.1452174933;7.8691084257;7.2996334738;6.9286119143;6.4885630879;6.1951972036;5.824175644;5.4962961263;5.6688642935;5.4531540845;5.2460722838;5.3754984092;5.6516074768;5.6429790684;5.6861211102;5.4358972678;5.6861211102;5.6774927019;5.5049245346;5.3237279591;5.2719575089;5.0993893417;5.3582415925;5.4272688594;6.2210824287;6.014000628;5.729263152;5.297842734;5.2805859172;5.4358972678;5.4445256761;5.9622301778;5.919088136;5.9536017694;6.4626778628;8.8700037956;9.8536423488;10.6733411432;10.2936911753;11.648351288;12.74415915;15.1428566745;13.8831090537;14.6682942146;17.4380132986;18.3439961766;20.1387051158;20.7426937011;23.365729843;27.257142014;30.6481065001;31.7094007286;32.9864051661;33.5299948928;34.392835729;32.9864051661;34.5999175297;34.798370922;34.5050050377;37.1280411796;37.1539264047;37.6198604562;38.7329251348;36.0236049093;37.352379797;38.5517285592;35.9890912759;33.771590327;33.5558801179;33.0640608413;34.4014641374;32.6240120149;31.0536416931;31.1744394102;30.6998769503;30.6308496834;30.6394780917;28.663572577;26.3856727695;27.0155465799;26.7998363709;27.1277158886;26.230361419;24.8584444895;26.2648750524;27.8007317408;27.8352453742;28.689457802;30.4841667412;31.528204153;32.6153836065;34.7207152467;37.6457456813;40.1479841061;43.9013417434;47.7754970977;48.785020876;53.987951118;63.9192491421;69.9936486286;71.3569371497;76.2751299158;78.3977183727;90.002927619;94.3861590666;93.1177830375;97.7339815109;104.0154627981;102.5400049682;103.2043924121;102.58314701;99.7875427009;106.0517671714;114.395438057;127.8730119176;138.5377246525;145.3886808915;148.2015420174;167.5291767472;194.4584392435;213.5272217224;252.8813922593;276.3075209608;290.5789083907;336.0678772726;376.5696261216;417.2957135879;458.7724725817;484.7784953833;517.6613596491;557.3951801538;577.4044591442;620.1668509838;674.5085668447;738.1517069192;796.3503213176;852.2969211337;890.779622426;924.361387769;991.8441695644;1053.7529995583;1075.2204795618;1068.3695233227;1035.296834073;980.5064409774;908.1572368661;861.7709135146;751.3876853458;653.4293652175;560.3202105884;515.7285961761;481.6981535983;473.9929849314;407.0710496795;354.2134200569;318.9750003085;320.2174911125;303.2885539072;299.3108576526;285.859169017;262.2691005566;257.7391861668;247.3592109079;221.0943358554;197.072846977;190.0924646125;182.9050004474;165.4928723738;148.9953555866;147.9685749916;151.3767962944;153.7582370022;150.5053270499;150.2119611656;149.1420385288;149.4871748632;143.3178628848
Brazil;212559417;8358140;152.7812809159;139.0754661319;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0004704567;0.0004704567;0.0004704567;0.0009409134;0.0009409134;0.0009409134;0.0009409134;0.0014113701;0.0014113701;0.0056454803;0.0051750236;0.0084682204;0.0108205039;0.013643244;0.0159955275;0.0225819212;0.0649230234;0.0677457635;0.0668048501;0.082329921;0.1364324404;0.1571325349;0.2676898573;0.3020331957;0.4064745812;0.6511120606;0.8110673356;0.9060995872;1.0265365001;1.1121596179;1.2344783576;1.3563266407;1.2749376331;1.2490625151;1.6324847184;2.0144955516;2.3800404007;2.6529052815;3.0372683982;3.2339192951;3.5670026325;3.9127883005;4.3912427554;4.7271488329;4.978372706;4.8772245174;5.2041919178;5.3015764529;5.2822877285;5.7160487978;5.8021423723;6.6070937709;7.4948455471;7.7446580501;8.1450166943;8.3821268667;8.203353324;9.2261261706;9.578968689;10.6633713622;11.5007842725;12.5626050245;14.1870919791;15.9616546182;17.4779365339;17.9521568786;17.7719719658;18.2189058225;19.3705838025;19.8626815014;22.0766506901;22.8576087974;25.7302173538;27.7385969684;28.6381101619;28.6856262877;29.5253914815;29.8862317636;31.7050173317;34.5301097622;36.4368707315;36.874865911;40.3529522289;44.0681487191;47.7240676662;50.3021703339;52.0320395873;53.5789011879;57.4573461499;56.2336882962;56.1428901548;56.5686534603;60.2894954308;63.1710426643;71.0587195485;71.3391117365;71.2972410909;77.2306408801;81.010289937;83.1311087008;84.9668307097;82.0504696811;83.2280227792;85.1361951186;86.6204859792;88.6340406175;88.3926963349;86.1119222961;83.5850994078;82.7373364503;85.0863267093;86.4163077753;86.0752266741;82.4776443567;96.021622039;102.11968167;101.4855060503;102.6531795578;104.7787028885;109.7359050434;117.6010000065;113.8792171226;115.773746218;122.6960459719;123.1302774979;120.5004245942;122.3761354219;126.4324130133;124.2509053363;123.8886536841;121.8068828256;120.0083268953;125.3992901194;124.3920423436;121.8111169358;123.1401570884;123.6576594487;123.0837022855;123.1105183169;121.4883836457;119.3021714018;120.61192283;115.4975881403;110.5620269931;109.9494923812;109.9358491372;109.5364314064;122.6791095311;129.5280180412;139.7435146334;150.3828927043;150.8764017733;152.3004741775;152.2101464928;152.7812809159;151.7820309039;150.1316688312;147.4241905735;147.9990886501;144.8738448506;149.9486611783;144.3398765062;142.129670971;141.1167777149;143.2705284471;141.9579542787;144.5017136079;144.7637579849;143.8242559726;147.0948708897;147.2896399598;143.3406264941;143.383438053;142.1249664041;140.0662479235;137.3107830833;130.363078668;120.8179828608;124.7961646413;124.9467107825;123.8670126763;123.561215827;122.555849878;122.043992998;128.1867460146;124.1022410219;120.6853140739;134.2735146851;132.1682209921;132.0614273232;131.8440763318;135.020129454;130.2445235818;129.4743859784;112.6847275837;99.3331666882;94.1026291957;92.5896404769;89.5575471022;90.6508884525;90.7670912552;93.0638608216;103.5898588299;104.0621973479;102.0608745836;100.2162138975;99.9969810794;100.7595913758;99.9391149064;98.3729645815;96.655327202;95.1809159318;91.4708944652;89.2696276072;88.2953117998;88.1748748869;87.5792767158;87.6940681485;89.0997927417;88.1400610917;88.841982475;86.0841653513;85.5153832117;90.1484407063;89.2733912608;85.318261858;84.1764634686;82.7081681354;84.5363628373;82.8817666545;67.9748759379;65.9434439454;66.3071069676;67.939591686;66.6754745568;67.0711286341;69.3072092873;75.4264394694;74.2893456468;72.5651218737;72.1473563319;73.5196785001;73.6655200743;74.8623618967;77.9485577908;79.7414682409;80.3285981914;76.685381575;72.9066734315;71.3104138783;67.9113642846;59.4694894181;57.2804544341;54.6797698452;53.8781116435;55.4931894643;55.7067768021;56.843400168;62.5500398319;74.1604405134;80.4382146005;84.4333328219;91.9262965423;93.6105314967;94.7650322169;100.0910724176;93.2393411674;94.178372723;98.5663222815;95.8917759922;97.9998924254;99.3341076015;97.3610122388;103.8566077738;104.654502322;102.6470636208;111.7268777605;114.4804607739;116.8002827181;126.1195593136;127.0440067118;133.0752614926;139.0754661319
Canada;37742154;9093510;115.4809553265;115.4809553265;;;;0;0;0;0;0;0;0;0.0052991146;0.0052991146;0.0105982292;0.0105982292;0.0079486719;0.0079486719;0.0052991146;0.0079486719;0.0079486719;0.0079486719;0.0079486719;0.0079486719;0.0079486719;0.0079486719;0.0052991146;0.0052991146;0;0;0;0.0026495573;0.0026495573;0.0026495573;0.0026495573;0.0052991146;0.0052991146;0.0052991146;0.0052991146;0.0079486719;0.0079486719;0.0132477865;0.0132477865;0.0291451304;0.0397433596;0.0450424743;0.0503415889;0.0582902608;0.0635893754;0.0927345058;0.0900849485;0.1059822924;0.1324778655;0.1298283082;0.1987167982;0.2119645847;0.3815362525;0.3815362525;0.4981167742;0.8955503705;1.0571733664;1.4546069628;1.8096476423;1.987167982;2.8588723368;3.2245112454;4.4327093785;6.1257764991;6.8729516604;8.5898647968;9.9066947795;11.3904468727;12.7470202151;14.0691493125;15.2005102835;16.7160570645;19.1880940341;20.5473169337;19.6120232036;25.1072050631;24.2831927399;24.7601130556;25.3854085805;24.8263519883;25.4940404302;27.3911234637;22.6351680935;24.156013989;24.2778936253;24.0261856809;26.9062544761;28.4959888617;29.2511126948;30.0300825438;31.736397451;32.7670752443;35.6471440395;33.0929707933;32.0728912293;31.8344310714;32.8545106355;31.6834063048;31.1269992698;29.6803409789;29.5637604573;30.2685427016;30.6156347091;33.0426292045;32.6981867543;31.9669089369;31.3416134119;31.1164010406;30.0221338719;29.123933944;25.4013059244;24.6594298778;24.3865254749;23.5121715629;22.7332017139;21.9515823077;21.9595309796;21.8350017861;21.585943399;21.3925257154;21.2150053757;21.0931257395;21.1646637868;21.0507328225;20.5976585226;20.4227877402;20.1286868789;19.6438178913;19.1668975756;18.4462179875;17.3016092298;16.8856287323;16.3451190412;15.5529014057;14.9752979122;14.0241068382;13.3484697243;12.7019777409;12.4502697965;11.8991618761;11.3427548412;10.8075442647;10.3067779332;9.6655850644;9.4536204796;8.5474718799;7.906279011;7.5406401023;7.3419233041;7.2014967667;7.204146324;7.204146324;7.0849162451;7.0345746562;7.100813589;6.878250775;6.8517552019;6.1337251711;5.6064632665;5.6038137092;6.3907322301;6.1734685307;5.8316756378;5.7760349343;6.1814172026;6.1125287126;5.8316756378;5.259371259;5.1030473777;5.4209942549;5.3335588637;5.3574048794;5.2063801128;5.1772349824;5.7468898039;6.1655198588;6.2503056927;6.5920985856;6.8226100715;7.2200436679;7.4717516123;7.8267922917;8.274567477;8.2056789869;8.6216594845;9.4218257919;9.525158527;9.594047017;9.3608859738;9.0031957371;9.4509709223;8.6878984172;8.3884984413;8.0890984653;7.8930312244;6.6291923879;7.3869657784;7.0902153597;7.1803003082;6.947139265;6.955087937;6.8861994469;8.1606365127;7.2332914544;7.0743180159;7.4002135649;7.1591038498;7.092864917;6.9868826247;5.7362915747;7.1405569486;7.1670525217;6.4781676213;7.1908985375;7.246539241;7.4532047111;8.9449054762;7.469102055;7.8744843233;8.5077285202;8.0096117461;8.1579869554;8.1367904969;8.8071284962;9.3237921715;9.4350735785;9.7795160287;10.0656682181;10.2590859017;10.6035283519;8.9475550336;11.4858309359;11.1122433553;11.734889323;12.0157423977;12.3283901602;12.5853972192;15.375381066;13.6266732418;15.1475191374;15.6933279431;16.8962269615;17.0710977439;18.8383524692;19.8319364602;21.0772283956;21.4269699604;21.7475663949;22.9557645279;24.2778936253;25.6424156396;25.5311342326;26.8559128872;29.5902560304;31.3787072142;32.687588525;33.3579265243;34.6376627047;37.5309792864;39.120713672;37.8171314759;39.2134481779;41.2562568633;43.4712867739;42.1332603327;37.0779049866;41.6854851475;44.2052141486;44.0674371685;43.1957328138;37.8886695232;43.4553894301;49.6341570754;44.6715362351;44.9682866537;45.7181113722;46.6083626282;50.29919596;47.8775005793;49.9759499683;51.2795321645;51.2159427891;52.3711497759;54.1039602562;56.3348875107;55.044553101;53.5343054347;58.8546165118;59.1699138316;58.5525669786;63.4198037558;68.6447307697;72.9052189231;76.4609248322;75.6846045406;78.8693724264;85.9966815884;84.3460073847;84.5685701987;85.5144621581;88.5932477516;88.6382902258;90.053153829;88.2514548587;88.8264087948;90.2227254968;91.3991289421;93.4180916118;95.5907286055;96.7565338216;99.1013920403;101.6635139584;103.5658961065;105.2563136699;108.1708267101;108.735182417;112.6989201517;114.2489111777;115.4809553265
